epoch,internal/smma_improvement,lr-Adam,step,train/beta,train/data_loss,train/ic_loss,train/pde_loss,train/si_re,train/total_loss,train/total_loss_smma
153,0.3898952007293701,,9393,0.31680670380592346,0.0019086954416707158,1.0111844858329277e-05,5.2263018005760387e-05,0.16824877262115479,0.001971069723367691,0.0034527697134763002
,,0.001,9394,,,,,,,
154,0.3898714482784271,,9454,0.3183397054672241,0.0008283685310743749,9.026764928421471e-06,5.330671410774812e-05,0.22858217358589172,0.0008907022420316935,0.0034015283454209566
,,0.001,9455,,,,,,,
155,0.3901968002319336,,9515,0.3248586654663086,0.0006854436942376196,3.722450492205098e-05,4.8986948968376964e-05,0.2280232459306717,0.0007716550608165562,0.003348930738866329
,,0.001,9516,,,,,,,
156,0.3900424540042877,,9576,0.3373143970966339,0.0026586842723190784,3.537935117492452e-05,4.9888745706994087e-05,0.20278531312942505,0.0027439517434686422,0.0033368312288075686
,,0.001,9577,,,,,,,
157,0.38356542587280273,,9637,0.34198975563049316,0.00047572774928994477,6.105809006839991e-06,4.236355016473681e-05,0.30447274446487427,0.0005241970648057759,0.0032805786468088627
,,0.001,9638,,,,,,,
158,0.3869492709636688,,9698,0.3424748182296753,0.0006163740763440728,1.4029770909473882e-06,4.0327060560230166e-05,0.18331235647201538,0.000658104254398495,0.003228129120543599
,,0.001,9699,,,,,,,
159,0.388887882232666,,9759,0.3475070297718048,0.0007572979084216058,3.4144370602007257e-06,6.267706339713186e-05,0.31950730085372925,0.0008233893313445151,0.003180034225806594
,,0.001,9760,,,,,,,
160,0.39106276631355286,,9820,0.34766435623168945,0.0011928618187084794,1.907288060465362e-05,3.7886940845055506e-05,0.20463187992572784,0.001249821623787284,0.0031414299737662077
,,0.001,9821,,,,,,,
161,0.3975134491920471,,9881,0.3518838882446289,0.0005686210934072733,4.300193177186884e-05,4.623839049600065e-05,0.12081414461135864,0.000657861412037164,0.003091758582741022
,,0.001,9882,,,,,,,
162,0.40188273787498474,,9942,0.3588321805000305,0.002176604699343443,3.5546705476008356e-05,3.637000918388367e-05,0.1750938892364502,0.0022485211957246065,0.0030748939607292414
,,0.001,9943,,,,,,,
163,0.39518702030181885,,10003,0.36969703435897827,0.001519087003543973,8.494523353874683e-05,3.080674650846049e-05,0.2323896288871765,0.0016348391072824597,0.0030460928101092577
,,0.001,10004,,,,,,,
164,0.3925592005252838,,10064,0.3710569441318512,0.0005576834082603455,6.710065645165741e-05,3.614488377934322e-05,0.18879084289073944,0.0006609289557673037,0.0029983895365148783
,,0.001,10065,,,,,,,
165,0.3983805775642395,,10125,0.37589165568351746,0.0004236424283590168,7.049341547826771e-06,3.2306536013493314e-05,0.12240834534168243,0.00046299819950945675,0.0029476815834641457
,,0.001,10126,,,,,,,
166,0.402676522731781,,10186,0.38239896297454834,0.0005814023315906525,5.423216862254776e-07,2.984183629450854e-05,0.1046188622713089,0.0006117864977568388,0.002900963881984353
,,0.001,10187,,,,,,,
167,0.4041685461997986,,10247,0.39055803418159485,0.0011146273463964462,3.491689994916669e-06,2.851121280400548e-05,0.14100752770900726,0.001146630267612636,0.0028658772353082895
,,0.001,10248,,,,,,,
168,0.40173250436782837,,10308,0.40019845962524414,0.0006100135506130755,2.1829928300576285e-06,1.806918044167105e-05,0.10972929000854492,0.0006302657420746982,0.0028211649041622877
,,0.001,10309,,,,,,,
169,0.40755707025527954,,10369,0.4037621021270752,0.0023755179718136787,4.008426913060248e-06,3.4784407034749165e-05,0.09888102114200592,0.002414310583844781,0.0028130277059972286
,,0.001,10370,,,,,,,
170,0.40669578313827515,,10430,0.405566930770874,0.00048403438995592296,1.3843936130797374e-06,1.960359441000037e-05,0.19996760785579681,0.0005050224717706442,0.002766867633908987
,,0.001,10431,,,,,,,
171,0.4104105532169342,,10491,0.4107595980167389,0.0006307755829766393,0.0002814602921716869,3.3089199860114604e-05,0.2322338968515396,0.0009453250677324831,0.0027304368559271097
,,0.001,10492,,,,,,,
172,0.40947243571281433,,10552,0.4112497866153717,0.0013446398079395294,0.00029766641091555357,2.634283919178415e-05,0.08915968239307404,0.0016686487942934036,0.0027092010714113712
,,0.001,10553,,,,,,,
173,0.4056674838066101,,10613,0.4139416217803955,0.000908922404050827,0.00011083504068665206,3.083449337282218e-05,0.10102599114179611,0.0010505919344723225,0.0026760289911180735
,,0.001,10614,,,,,,,
174,0.4109586775302887,,10674,0.4102804362773895,0.0011561275459825993,5.7673179981065914e-05,3.240478326915763e-05,0.1552877426147461,0.001246205298230052,0.0026474324986338615
,,0.001,10675,,,,,,,
175,0.4123106896877289,,10735,0.41327765583992004,0.00046802981523796916,5.631238309433684e-06,1.462741147406632e-05,0.11081217974424362,0.0004882884095422924,0.002604249631986022
,,0.001,10736,,,,,,,
176,0.41256996989250183,,10796,0.4188574254512787,0.0011845816625282168,2.4222149477282073e-06,2.509629302949179e-05,0.19662898778915405,0.0012121006147935987,0.002576406579464674
,,0.001,10797,,,,,,,
177,0.41841351985931396,,10857,0.4241429269313812,0.0005439392989501357,9.777706964086974e-07,2.904572647821624e-05,0.3466058671474457,0.0005739629850722849,0.0025363576132804155
,,0.001,10858,,,,,,,
178,0.41937774419784546,,10918,0.4119795560836792,0.0025680630933493376,1.1912681657122448e-05,0.00013390863023232669,0.1761188805103302,0.002713883761316538,0.002539908280596137
,,0.001,10919,,,,,,,
179,0.41120246052742004,,10979,0.40813761949539185,0.0008097480749711394,2.0076395230717026e-05,4.142339457757771e-05,0.13058890402317047,0.0008712480193935335,0.0025065350346267223
,,0.001,10980,,,,,,,
180,0.4100568890571594,,11040,0.40759024024009705,0.0015251704026013613,3.0947614959586645e-06,2.1931196897639893e-05,0.1617394983768463,0.0015501963207498193,0.0024874082300812006
,,0.001,11041,,,,,,,
181,0.408405065536499,,11101,0.40704774856567383,0.0024332916364073753,1.4128039765637368e-05,7.86323071224615e-05,0.17411254346370697,0.0025260525289922953,0.0024881812278181314
,,0.001,11102,,,,,,,
182,0.3981854319572449,,11162,0.3998817503452301,0.0014599289279431105,8.455017450614832e-06,7.674220978515223e-05,0.3661517798900604,0.001545126549899578,0.0024693200830370188
,,0.001,11163,,,,,,,
183,0.3932332694530487,,11223,0.3984680473804474,0.0006069474038667977,0.0007544223917648196,9.317944932263345e-05,0.1377614140510559,0.001454549259506166,0.0024490247014909983
,,0.001,11224,,,,,,,
184,0.38833722472190857,,11284,0.39029037952423096,0.0005613304092548788,0.0001999794621951878,5.476253863889724e-05,0.093378946185112,0.0008160723955370486,0.00241636554710567
,,0.001,11285,,,,,,,
185,0.3871706426143646,,11345,0.39245542883872986,0.001342685311101377,8.117046377265069e-07,4.158373121754266e-05,0.2046254724264145,0.001385080860927701,0.0023957397788763046
,,0.001,11346,,,,,,,
186,0.38353583216667175,,11406,0.39626821875572205,0.000637046352494508,7.095252954059106e-07,2.171797132177744e-05,0.23521514236927032,0.000659473764244467,0.002361014485359192
,,0.001,11407,,,,,,,
187,0.38309377431869507,,11467,0.4028048515319824,0.000489223632030189,2.736719864060433e-07,1.7494847270427272e-05,0.09341409057378769,0.000506992160808295,0.0023239341098815203
,,0.001,11468,,,,,,,
188,0.38279879093170166,,11528,0.40889135003089905,0.0005042810225859284,7.631322205270408e-07,2.8306594686000608e-05,0.20431777834892273,0.0005333506851457059,0.0022881224285811186
,,0.001,11529,,,,,,,
189,0.381738543510437,,11589,0.41303256154060364,0.000932260591071099,1.1710848184520728e-06,2.8622062018257566e-05,0.07855181396007538,0.0009620533674024045,0.0022616011556237936
,,0.001,11590,,,,,,,
190,0.3779629170894623,,11650,0.41720038652420044,0.0010028252145275474,3.1672104796598433e-06,2.8590968213393353e-05,0.10597947239875793,0.0010345838963985443,0.0022370608057826757
,,0.001,11651,,,,,,,
191,0.3939754366874695,,11711,0.4219595193862915,0.0015190780395641923,0.00011889412417076528,3.142836067127064e-05,0.21996043622493744,0.0016694003716111183,0.0022257075179368258
,,0.001,11712,,,,,,,
192,0.39867669343948364,,11772,0.4235043525695801,0.0005630185478366911,8.069024261203595e-06,2.3531243641627952e-05,0.0710216537117958,0.0005946188466623425,0.0021930858492851257
,,0.001,11773,,,,,,,
193,0.40412604808807373,,11833,0.4257359206676483,0.0010018906323239207,9.200153726851568e-06,3.865340113407001e-05,0.31421640515327454,0.001049744081683457,0.0021702188532799482
,,0.001,11834,,,,,,,
194,0.41126832365989685,,11894,0.4210418462753296,0.00016679996042512357,2.941938419098733e-06,2.7732976377592422e-05,0.060167212039232254,0.00019747487385757267,0.0021307640708982944
,,0.001,11895,,,,,,,
195,0.41483360528945923,,11955,0.42698296904563904,0.0010737159755080938,1.9514916402840754e-06,2.2977124899625778e-05,0.1510075032711029,0.0010986446868628263,0.002110121538862586
,,0.001,11956,,,,,,,
196,0.41881611943244934,,12016,0.4270978271961212,0.00021144436323083937,3.283582543645025e-07,2.1834390281583183e-05,0.06989164650440216,0.00023360704653896391,0.002072591334581375
,,0.001,12017,,,,,,,
197,0.4302504062652588,,12077,0.428895503282547,0.001173425349406898,1.6140176740009338e-05,3.0052775400690734e-05,0.10138703882694244,0.001219618134200573,0.002055531833320856
,,0.001,12078,,,,,,,
198,0.42820027470588684,,12138,0.4268687963485718,0.000420262134866789,2.906733470808831e-06,2.431551183690317e-05,0.18468476831912994,0.00044748446089215577,0.002023370936512947
,,0.001,12139,,,,,,,
199,0.42804640531539917,,12199,0.4277617931365967,0.0002053912467090413,2.1331314314920746e-07,2.3003471142146736e-05,0.05516112968325615,0.00022860801254864782,0.0019874756690114737
,,0.001,12200,,,,,,,
200,0.43342170119285583,,12260,0.43456679582595825,0.0006372735369950533,1.2387814649628126e-06,1.6053218132583424e-05,0.20485515892505646,0.0006545655196532607,0.00196081749163568
,,0.001,12261,,,,,,,
201,0.44253626465797424,,12321,0.44342970848083496,0.00040730542968958616,1.2805348887923174e-06,1.753073047439102e-05,0.10825205594301224,0.00042611671960912645,0.0019301234278827906
,,0.001,12322,,,,,,,
202,0.44953128695487976,,12382,0.44458088278770447,0.0004422128258738667,2.091982059937436e-05,3.395567910047248e-05,0.15561622381210327,0.0004970882437191904,0.001901462790556252
,,0.001,12383,,,,,,,
203,0.45407459139823914,,12443,0.4389163553714752,0.0014037573710083961,9.25702479435131e-05,0.0001047734112944454,0.1643679141998291,0.0016011014813557267,0.0018954555271193385
,,0.001,12444,,,,,,,
204,0.4510333240032196,,12504,0.4214106500148773,0.0004541747039183974,8.442588296020404e-06,4.319070285419002e-05,0.2034992128610611,0.0005058082169853151,0.001867662533186376
,,0.001,12505,,,,,,,
205,0.4509342908859253,,12565,0.41917967796325684,0.0007598537486046553,9.923472134687472e-06,3.872495290124789e-05,0.1613856554031372,0.0008085022564046085,0.0018464793683961034
,,0.001,12566,,,,,,,
206,0.44863614439964294,,12626,0.41470393538475037,0.001972929574549198,7.23540288163349e-05,6.312724144663662e-05,0.20667093992233276,0.0021084111649543047,0.0018517180578783154
,,0.001,12627,,,,,,,
207,0.445066899061203,,12687,0.4071037769317627,0.00028939926414750516,1.377026637783274e-05,5.368072015698999e-05,0.055027540773153305,0.0003568503016140312,0.0018218206241726875
,,0.001,12688,,,,,,,
208,0.444664865732193,,12748,0.4097541868686676,0.0004381057806313038,8.564051654502691e-07,3.654643660411239e-05,0.144213005900383,0.00047550874296575785,0.0017948944587260485
,,0.001,12749,,,,,,,
209,0.4439830780029297,,12809,0.41016826033592224,0.0002869696472771466,3.47286942314895e-07,3.940878013963811e-05,0.1523365080356598,0.000326725683407858,0.0017655310221016407
,,0.001,12810,,,,,,,
210,0.4448075294494629,,12870,0.403026819229126,0.0005975341191515326,1.5993255146895535e-05,8.390266157221049e-05,0.10977526009082794,0.0006974299903959036,0.0017441690433770418
,,0.001,12871,,,,,,,
211,0.4447849988937378,,12931,0.391635000705719,0.0003268993750680238,5.062279524281621e-05,7.475228630937636e-05,0.17191250622272491,0.0004522745148278773,0.001718331128358841
,,0.001,12932,,,,,,,
212,0.444222092628479,,12992,0.3846301734447479,0.0012111130636185408,4.5235165089252405e-06,4.340259329183027e-05,0.2411717176437378,0.0012590389233082533,0.0017091452609747648
,,0.001,12993,,,,,,,
213,0.44416123628616333,,13053,0.38586166501045227,0.0007432284764945507,2.9157504286558833e-06,4.8409117880510166e-05,0.13728009164333344,0.0007945531979203224,0.0016908535035327077
,,0.001,13054,,,,,,,
214,0.4449107050895691,,13114,0.3846050500869751,0.0005512855714187026,3.503482048472506e-06,6.297730578808114e-05,0.18194402754306793,0.000617766403593123,0.0016693917568773031
,,0.001,13115,,,,,,,
215,0.44323718547821045,,13175,0.38184648752212524,0.0009780701948329806,1.419636555510806e-05,3.278523945482448e-05,0.12868043780326843,0.0010250520426779985,0.001656504929997027
,,0.001,13176,,,,,,,
216,0.43803125619888306,,13236,0.38463255763053894,0.0015847926260903478,4.7839503167779185e-06,4.546036871033721e-05,0.3020981252193451,0.0016350371297448874,0.0016560755902901292
,,0.001,13237,,,,,,,
217,0.4291291832923889,,13297,0.38895705342292786,0.0010178365046158433,7.681346323806792e-05,3.3642798371147364e-05,0.11353804916143417,0.0011282928753644228,0.0016455198638141155
,,0.001,13298,,,,,,,
218,0.4258233308792114,,13358,0.3922431170940399,0.0005118056433275342,6.895291153341532e-05,3.343937351019122e-05,0.10473375767469406,0.0006141979829408228,0.001624893513508141
,,0.001,13359,,,,,,,
219,0.4240345358848572,,13419,0.396259605884552,0.0008094827644526958,8.039203748921864e-06,3.3122461900347844e-05,0.14601215720176697,0.0008506444282829762,0.0016094085294753313
,,0.001,13420,,,,,,,
220,0.4278731942176819,,13480,0.3973076641559601,0.0006526114884763956,4.993732727598399e-05,4.575081038638018e-05,0.11587930470705032,0.000748299527913332,0.0015921862795948982
,,0.001,13481,,,,,,,
221,0.4245527684688568,,13541,0.3978194296360016,0.0005109397461637855,5.808908099425025e-06,3.324166755191982e-05,0.2044074982404709,0.0005499902763403952,0.0015713423490524292
,,0.001,13542,,,,,,,
222,0.42450881004333496,,13602,0.4021064341068268,0.0007405364885926247,2.2654930944554508e-06,4.955808981321752e-05,0.22307276725769043,0.0007923601078800857,0.0015557627193629742
,,0.001,13603,,,,,,,
223,0.4257485270500183,,13663,0.3976283669471741,0.0002780740614980459,2.0781947114301147e-06,4.339361112215556e-05,0.23817704617977142,0.00032354588620364666,0.0015311184106394649
,,0.001,13664,,,,,,,
224,0.42783936858177185,,13724,0.40380778908729553,0.0005645503988489509,1.8707717117649736e-06,2.273415884701535e-05,0.19496290385723114,0.0005891553009860218,0.0015122791519388556
,,0.001,13725,,,,,,,
225,0.42877519130706787,,13785,0.4097384810447693,0.0008408425492234528,8.977588663583447e-07,2.0744537323480472e-05,0.09735998511314392,0.0008624850888736546,0.0014992832439020276
,,0.001,13786,,,,,,,
226,0.424293577671051,,13846,0.4151029884815216,0.0009080756572075188,2.5969927719415864e-06,3.1713043426861987e-05,0.0743572935461998,0.0009423858718946576,0.0014881453244015574
,,0.001,13847,,,,,,,
227,0.4223949909210205,,13907,0.42054206132888794,0.00069675367558375,2.1340647435863502e-06,1.8994160200236365e-05,0.15570183098316193,0.0007178818923421204,0.0014727400848641992
,,0.001,13908,,,,,,,
228,0.41934841871261597,,13968,0.42515018582344055,0.00013975208275951445,6.347873750200961e-06,4.6358069084817544e-05,0.0762355774641037,0.00019245807197876275,0.001447134418413043
,,0.001,13969,,,,,,,
229,0.4302414655685425,,14029,0.42199286818504333,0.00026327650994062424,4.685470685217297e-06,3.008750172739383e-05,0.08286988735198975,0.000298049533739686,0.001424152753315866
,,0.001,14030,,,,,,,
230,0.43182411789894104,,14090,0.42350563406944275,0.0009445925825275481,5.256911663309438e-06,2.4220571503974497e-05,0.08322295546531677,0.0009740698733367026,0.00141515105497092
,,0.001,14091,,,,,,,
231,0.4310740530490875,,14151,0.42597195506095886,0.00040769510087557137,2.3226473331305897e-06,2.8485261282185093e-05,0.1557922661304474,0.00043850301881320775,0.0013956180773675442
,,0.001,14152,,,,,,,
232,0.43910109996795654,,14212,0.425916850566864,0.0008330488344654441,3.1365420909423847e-06,2.6375086235930212e-05,0.1874738484621048,0.0008625604677945375,0.0013849568786099553
,,0.001,14213,,,,,,,
233,0.4391343295574188,,14273,0.4299537241458893,0.00040530625847168267,0.00017576623940840364,1.714338577585295e-05,0.11166535317897797,0.0005982160218991339,0.001369222067296505
,,0.001,14274,,,,,,,
234,0.44091129302978516,,14334,0.4330994486808777,0.001721440115943551,0.00017797986220102757,4.12437912018504e-05,0.20921079814434052,0.0019406640203669667,0.0013806509086862206
,,0.001,14335,,,,,,,
235,0.4286249876022339,,14395,0.42736342549324036,0.000645388150587678,0.00015157241432461888,5.31153564224951e-05,0.07274630665779114,0.0008500759722664952,0.0013700394192710519
,,0.001,14396,,,,,,,
236,0.42813512682914734,,14456,0.42664510011672974,0.0006090637180022895,1.438384879293153e-05,1.8719327272265218e-05,0.12648503482341766,0.0006421669386327267,0.0013554820325225592
,,0.001,14457,,,,,,,
237,0.4258899986743927,,14517,0.43043699860572815,0.00048599104047752917,5.094761377222312e-07,1.6280520867439918e-05,0.06175009906291962,0.0005027810111641884,0.001338428002782166
,,0.001,14518,,,,,,,
238,0.42406800389289856,,14578,0.4375656247138977,0.00030660349875688553,5.887977181373572e-07,1.8435261154081672e-05,0.11955331265926361,0.00032562753767706454,0.001318171969614923
,,0.001,14579,,,,,,,
239,0.42390671372413635,,14639,0.44231903553009033,0.0002945217420347035,2.3623661604688095e-07,2.4412824132014066e-05,0.05311098322272301,0.00031917079468257725,0.0012981919571757317
,,0.001,14640,,,,,,,
240,0.4259854555130005,,14700,0.445253849029541,0.0009578862227499485,8.035810310502711e-07,4.077199992025271e-05,0.17728935182094574,0.0009994612773880363,0.0012922172900289297
,,0.001,14701,,,,,,,
241,0.4223593473434448,,14761,0.4379982352256775,0.0008541744318790734,5.935017952651833e-07,4.822777191293426e-05,0.042553458362817764,0.000902995525393635,0.001284432946704328
,,0.001,14762,,,,,,,
242,0.42291027307510376,,14822,0.43438228964805603,0.00027422173297964036,1.623530124561512e-06,3.385603486094624e-05,0.13537240028381348,0.0003097013395745307,0.0012649382697418332
,,0.001,14823,,,,,,,
243,0.4232153296470642,,14883,0.43434035778045654,0.00033115799305960536,1.9966641957580578e-06,3.667249984573573e-05,0.06747227907180786,0.0003698272630572319,0.001247036037966609
,,0.001,14884,,,,,,,
244,0.4253869652748108,,14944,0.4323989450931549,0.00036136418930254877,4.025879388791509e-05,3.980980545748025e-05,0.11317446827888489,0.00044143269769847393,0.0012309240410104394
,,0.001,14945,,,,,,,
245,0.42230862379074097,,15005,0.43347570300102234,0.00124074867926538,3.98963720726897e-06,2.9226675906102173e-05,0.2170727550983429,0.0012739647645503283,0.0012317848159000278
,,0.001,15006,,,,,,,
246,0.4162493646144867,,15066,0.4297136664390564,0.001149203977547586,2.18371187656885e-05,5.957562098046765e-05,0.09446899592876434,0.0012306164717301726,0.0012317614164203405
,,0.001,15067,,,,,,,
247,0.40569016337394714,,15127,0.43076154589653015,0.0021704169921576977,2.2846556021249853e-05,6.470196967711672e-05,0.1301540583372116,0.002257965737953782,0.001252285554073751
,,0.001,15128,,,,,,,
248,0.3907729685306549,,15188,0.42799505591392517,0.0023038985673338175,1.9470326151349582e-05,0.00011667676153592765,0.16515007615089417,0.0024400451220571995,0.0012760406825691462
,,0.001,15189,,,,,,,
249,0.3693491220474243,,15249,0.4147738814353943,0.002484103897586465,3.243219180149026e-05,0.00014810936409048736,0.18455907702445984,0.0026646459009498358,0.0013038128381595016
,,0.001,15250,,,,,,,
250,0.34398549795150757,,15310,0.40732163190841675,0.005873863585293293,1.6538866702831e-06,8.027041621971875e-05,0.09797535091638565,0.005955787841230631,0.0013968523126095533
,,0.001,15311,,,,,,,
251,0.28761738538742065,,15371,0.40357744693756104,0.006414009258151054,2.3403341401717626e-05,9.724121628096327e-05,0.3890409469604492,0.006534652318805456,0.0014996082754805684
,,0.001,15372,,,,,,,
252,0.2230505794286728,,15432,0.39757248759269714,0.0029123714193701744,3.279916927567683e-05,6.650228169746697e-05,0.31310880184173584,0.0030116718262434006,0.001529849600046873
,,0.001,15433,,,,,,,
253,0.19543541967868805,,15493,0.3940892517566681,0.0015915102558210492,2.965288103951025e-07,4.550546145765111e-05,0.19368399679660797,0.0016373125836253166,0.001531998859718442
,,0.001,15494,,,,,,,
254,0.1917516142129898,,15554,0.3918837308883667,0.0008298673201352358,1.5497276990572573e-06,2.9511724278563634e-05,0.13155359029769897,0.0008609288488514721,0.0015185774536803365
,,0.001,15555,,,,,,,
255,0.18691015243530273,,15615,0.39705514907836914,0.0005391963641159236,4.8537185648456216e-05,3.351951090735383e-05,0.11726919561624527,0.0006212530424818397,0.001500630984082818
,,0.001,15616,,,,,,,
256,0.18730151653289795,,15676,0.3976150453090668,0.0008180484874173999,7.715736501268111e-06,6.153954018373042e-05,0.12850649654865265,0.0008873036713339388,0.0014883644180372357
,,0.001,15677,,,,,,,
257,0.1962251365184784,,15737,0.40041789412498474,0.0012485799379646778,2.3754134303999308e-07,4.537943459581584e-05,0.1412564069032669,0.0012941971654072404,0.0014844810357317328
,,0.001,15738,,,,,,,
258,0.18516619503498077,,15798,0.4000674784183502,0.0019395211711525917,3.068365117542271e-07,4.684164741775021e-05,0.10476323217153549,0.001986670307815075,0.0014945248840376735
,,0.001,15799,,,,,,,
259,0.16734665632247925,,15859,0.39790526032447815,0.0011825028341263533,4.615184479916934e-06,4.6376255340874195e-05,0.15027493238449097,0.0012334944913163781,0.0014893042389303446
,,0.001,15860,,,,,,,
260,0.15645535290241241,,15920,0.39850836992263794,0.0014862739481031895,5.700626843463397e-06,2.447910992486868e-05,0.1155524030327797,0.0015164542710408568,0.0014898471999913454
,,0.001,15921,,,,,,,
261,0.14581261575222015,,15981,0.39968618750572205,0.0012678804341703653,5.3833541642234195e-06,1.9848986994475126e-05,0.10256544500589371,0.0012931126402691007,0.0014859125949442387
,,0.001,15982,,,,,,,
262,0.135258287191391,,16042,0.40297365188598633,0.0012228734558448195,1.798205403247266e-06,4.87282159156166e-05,0.11352681368589401,0.0012734000338241458,0.0014816622715443373
,,0.001,16043,,,,,,,
263,0.13309751451015472,,16103,0.3991031348705292,0.000496237596962601,2.279576256114524e-05,4.297737905289978e-05,0.17130620777606964,0.0005620107403956354,0.0014632692327722907
,,0.001,16104,,,,,,,
264,0.1345972716808319,,16164,0.40172693133354187,0.001234434312209487,2.1216736058704555e-05,2.236693944723811e-05,0.13616491854190826,0.0012780182296410203,0.0014595641987398267
,,0.001,16165,,,,,,,
265,0.1256910264492035,,16225,0.4072250425815582,0.0014298541937023401,1.504185092926491e-05,2.6685702323447913e-05,0.22293955087661743,0.0014715812867507339,0.0014598045963793993
,,0.001,16226,,,,,,,
266,0.11874418705701828,,16286,0.40482017397880554,0.001691910088993609,1.7765101802069694e-05,7.127933349693194e-05,0.29811379313468933,0.0017809547716751695,0.0014662275789305568
,,0.001,16287,,,,,,,
267,0.11463728547096252,,16347,0.3933146297931671,0.003875043708831072,4.677457638990745e-07,6.379120895871893e-05,0.30359792709350586,0.003939302638173103,0.0015156890731304884
,,0.001,16348,,,,,,,
268,0.0788995549082756,,16408,0.39087846875190735,0.0016854022396728396,6.135639705462381e-05,3.731246761162765e-05,0.11520858854055405,0.0017840713262557983,0.0015210567507892847
