,weight_pde,L_pde,weight_ic,L_ic,weight_data,L_data,total_loss
15000,2.013765e-01,5.395036e-07,6.547878e-01,2.533837e-07,1.438354e-01,2.161868e-06,5.855093e-07
15001,2.013765e-01,1.069562e-06,6.547878e-01,6.172100e-07,1.438354e-01,9.263692e-06,1.951973e-06
15002,2.013765e-01,2.611410e-06,6.547878e-01,1.236057e-06,1.438354e-01,1.055569e-05,2.853514e-06
15003,2.013765e-01,4.456495e-06,6.547878e-01,2.009669e-06,1.438354e-01,3.614964e-06,2.733300e-06
15004,2.013765e-01,2.085041e-06,6.547878e-01,3.153604e-06,1.438354e-01,2.321773e-06,2.818773e-06
15005,2.013765e-01,1.468316e-06,6.547878e-01,3.274262e-06,1.438354e-01,2.751554e-06,2.835402e-06
15006,2.013765e-01,2.829299e-06,6.547878e-01,3.137560e-06,1.438354e-01,2.771339e-06,3.022807e-06
15007,2.013765e-01,5.217800e-06,6.547878e-01,1.140250e-06,1.438354e-01,6.171112e-06,2.684989e-06
15008,2.013765e-01,7.855821e-06,6.547878e-01,1.490201e-08,1.438354e-01,4.938949e-06,2.302131e-06
15009,2.013765e-01,2.890154e-06,6.547878e-01,7.999388e-07,1.438354e-01,2.166240e-06,1.417381e-06
15010,2.013765e-01,3.243536e-07,6.547878e-01,1.095061e-06,1.438354e-01,1.464725e-06,9.930292e-07
15011,2.013765e-01,1.564268e-06,6.547878e-01,7.363573e-08,1.438354e-01,2.866364e-06,7.755074e-07
15012,2.013765e-01,2.413156e-06,6.547878e-01,4.812134e-07,1.438354e-01,3.184003e-06,1.259018e-06
15013,2.013765e-01,2.977261e-06,6.547878e-01,5.549966e-07,1.438354e-01,3.728836e-06,1.499294e-06
15014,2.013765e-01,7.599471e-07,6.547878e-01,1.235133e-08,1.438354e-01,4.150238e-06,7.580743e-07
15015,2.013765e-01,2.928443e-07,6.547878e-01,4.985046e-07,1.438354e-01,7.121515e-07,4.878193e-07
15016,2.013765e-01,2.540119e-07,6.547878e-01,2.549980e-07,1.438354e-01,1.439348e-06,4.251509e-07
15017,2.013765e-01,9.519672e-07,6.547878e-01,1.220621e-07,1.438354e-01,3.335149e-06,7.513412e-07
15018,2.013765e-01,1.472492e-06,6.547878e-01,4.322605e-07,1.438354e-01,2.252785e-06,9.035946e-07
15019,2.013765e-01,1.104704e-06,6.547878e-01,2.905689e-08,1.438354e-01,1.407870e-06,4.439891e-07
15020,2.013765e-01,1.051507e-06,6.547878e-01,2.360928e-07,1.438354e-01,1.300337e-06,5.533741e-07
15021,2.013765e-01,4.386077e-07,6.547878e-01,1.555286e-07,1.438354e-01,6.156469e-07,2.787153e-07
15022,2.013765e-01,3.340710e-07,6.547878e-01,6.807652e-08,1.438354e-01,1.548136e-07,1.341174e-07
15023,2.013765e-01,9.096381e-07,6.547878e-01,2.203537e-07,1.438354e-01,7.009549e-07,4.282868e-07
15024,2.013765e-01,1.024541e-06,6.547878e-01,1.264029e-08,1.438354e-01,1.055148e-06,3.663629e-07
15025,2.013765e-01,1.008793e-06,6.547878e-01,1.856484e-07,1.438354e-01,7.482367e-07,4.323305e-07
15026,2.013765e-01,5.321854e-07,6.547878e-01,8.386316e-08,1.438354e-01,9.552971e-07,2.994878e-07
15027,2.013765e-01,1.893326e-07,6.547878e-01,5.794740e-08,1.438354e-01,8.913789e-07,2.042823e-07
15028,2.013765e-01,2.291273e-07,6.547878e-01,1.355900e-07,1.438354e-01,1.941302e-07,1.628463e-07
15029,2.013765e-01,2.322990e-07,6.547878e-01,1.228484e-08,1.438354e-01,3.995892e-07,1.122986e-07
15030,2.013765e-01,3.986049e-07,6.547878e-01,1.103117e-07,1.438354e-01,9.324701e-07,2.866227e-07
15031,2.013765e-01,4.815299e-07,6.547878e-01,3.645943e-08,1.438354e-01,6.390572e-07,2.127611e-07
15032,2.013765e-01,3.612886e-07,6.547878e-01,5.685685e-08,1.438354e-01,3.174440e-07,1.556439e-07
15033,2.013765e-01,2.969693e-07,6.547878e-01,8.226519e-08,1.438354e-01,2.553477e-07,1.503969e-07
15034,2.013765e-01,2.311761e-07,6.547878e-01,1.411715e-08,1.438354e-01,2.950963e-07,9.824249e-08
15035,2.013765e-01,2.811381e-07,6.547878e-01,8.048605e-08,1.438354e-01,1.813890e-07,1.354061e-07
15036,2.013765e-01,3.154356e-07,6.547878e-01,2.452320e-08,1.438354e-01,2.038881e-07,1.089052e-07
15037,2.013765e-01,2.695594e-07,6.547878e-01,3.950017e-08,1.438354e-01,2.743630e-07,1.196103e-07
15038,2.013765e-01,1.931468e-07,6.547878e-01,4.458537e-08,1.438354e-01,1.436092e-07,8.874528e-08
15039,2.013765e-01,1.328302e-07,6.547878e-01,1.526193e-08,1.438354e-01,1.375218e-07,5.652272e-08
15040,2.013765e-01,1.875418e-07,6.547878e-01,5.070376e-08,1.438354e-01,1.865469e-07,9.779878e-08
15041,2.013765e-01,1.517453e-07,6.547878e-01,1.539171e-08,1.438354e-01,1.625191e-07,6.401226e-08
15042,2.013765e-01,1.311121e-07,6.547878e-01,3.451956e-08,1.438354e-01,1.542180e-07,7.118790e-08
15043,2.013765e-01,2.352387e-07,6.547878e-01,3.125547e-08,1.438354e-01,1.886671e-07,9.497426e-08
15044,2.013765e-01,1.356046e-07,6.547878e-01,1.515909e-08,1.438354e-01,2.074358e-07,6.707018e-08
15045,2.013765e-01,1.721475e-07,6.547878e-01,3.391125e-08,1.438354e-01,1.280210e-07,7.528509e-08
15046,2.013765e-01,1.402947e-07,6.547878e-01,1.347485e-08,1.438354e-01,1.166800e-07,5.385794e-08
15047,2.013765e-01,1.640874e-07,6.547878e-01,2.517871e-08,1.438354e-01,1.712594e-07,7.416323e-08
15048,2.013765e-01,2.080460e-07,6.547878e-01,2.092128e-08,1.438354e-01,1.578960e-07,7.830560e-08
15049,2.013765e-01,2.106122e-07,6.547878e-01,1.550363e-08,1.438354e-01,1.645227e-07,7.622812e-08
15050,2.013765e-01,1.670850e-07,6.547878e-01,2.759179e-08,1.438354e-01,1.548198e-07,7.398233e-08
15051,2.013765e-01,1.608826e-07,6.547878e-01,1.268249e-08,1.438354e-01,1.060950e-07,5.596253e-08
15052,2.013765e-01,1.161313e-07,6.547878e-01,2.071505e-08,1.438354e-01,1.016986e-07,5.157795e-08
15053,2.013765e-01,1.343758e-07,6.547878e-01,1.789973e-08,1.438354e-01,1.155062e-07,5.539454e-08
15054,2.013765e-01,1.935708e-07,6.547878e-01,1.348160e-08,1.438354e-01,1.308284e-07,6.662596e-08
15055,2.013765e-01,1.965043e-07,6.547878e-01,1.873228e-08,1.438354e-01,1.749806e-07,7.700544e-08
15056,2.013765e-01,1.842284e-07,6.547878e-01,1.220243e-08,1.438354e-01,1.701479e-07,6.956257e-08
15057,2.013765e-01,2.093105e-07,6.547878e-01,1.794677e-08,1.438354e-01,1.485746e-07,7.527184e-08
15058,2.013765e-01,1.267768e-07,6.547878e-01,1.536663e-08,1.438354e-01,1.425706e-07,5.609845e-08
15059,2.013765e-01,1.431801e-07,6.547878e-01,1.310964e-08,1.438354e-01,1.053338e-07,5.256787e-08
15060,2.013765e-01,1.185798e-07,6.547878e-01,1.716827e-08,1.438354e-01,1.191148e-07,5.225368e-08
15061,2.013765e-01,1.871658e-07,6.547878e-01,1.227662e-08,1.438354e-01,1.557784e-07,6.813582e-08
15062,2.013765e-01,2.594070e-07,6.547878e-01,1.458324e-08,1.438354e-01,1.674185e-07,8.586810e-08
15063,2.013765e-01,2.678789e-07,6.547878e-01,1.298982e-08,1.438354e-01,2.391700e-07,9.685122e-08
15064,2.013765e-01,3.083759e-07,6.547878e-01,1.376775e-08,1.438354e-01,2.905219e-07,1.129020e-07
15065,2.013765e-01,3.207709e-07,6.547878e-01,1.633150e-08,1.438354e-01,2.501191e-07,1.112654e-07
15066,2.013765e-01,2.455143e-07,6.547878e-01,1.236295e-08,1.438354e-01,2.156956e-07,8.856058e-08
15067,2.013765e-01,1.747808e-07,6.547878e-01,1.353272e-08,1.438354e-01,1.875671e-07,7.103661e-08
15068,2.013765e-01,1.428661e-07,6.547878e-01,1.281208e-08,1.438354e-01,1.240150e-07,5.499681e-08
15069,2.013765e-01,1.486366e-07,6.547878e-01,1.244166e-08,1.438354e-01,1.006316e-07,5.255295e-08
15070,2.013765e-01,1.397594e-07,6.547878e-01,1.353288e-08,1.438354e-01,1.163384e-07,5.373900e-08
15071,2.013765e-01,1.880201e-07,6.547878e-01,1.203823e-08,1.438354e-01,1.425503e-07,6.624911e-08
15072,2.013765e-01,1.974963e-07,6.547878e-01,1.356659e-08,1.438354e-01,1.531392e-07,7.068120e-08
15073,2.013765e-01,2.353392e-07,6.547878e-01,1.328199e-08,1.438354e-01,1.644668e-07,7.974482e-08
15074,2.013765e-01,2.535833e-07,6.547878e-01,1.202055e-08,1.438354e-01,2.270017e-07,9.158752e-08
15075,2.013765e-01,1.661459e-07,6.547878e-01,1.270382e-08,1.438354e-01,1.789666e-07,6.751792e-08
15076,2.013765e-01,1.697795e-07,6.547878e-01,1.206143e-08,1.438354e-01,1.265353e-07,6.028753e-08
15077,2.013765e-01,1.044862e-07,6.547878e-01,1.262468e-08,1.438354e-01,1.091223e-07,4.500322e-08
15078,2.013765e-01,1.306230e-07,6.547878e-01,1.250311e-08,1.438354e-01,9.772585e-08,4.854772e-08
15079,2.013765e-01,1.266861e-07,6.547878e-01,1.207763e-08,1.438354e-01,1.215686e-07,5.090576e-08
15080,2.013765e-01,1.872958e-07,6.547878e-01,1.292609e-08,1.438354e-01,1.414242e-07,6.652262e-08
15081,2.013765e-01,1.864128e-07,6.547878e-01,1.226293e-08,1.438354e-01,1.473255e-07,6.675940e-08
15082,2.013765e-01,1.887730e-07,6.547878e-01,1.204219e-08,1.438354e-01,1.649981e-07,6.963211e-08
15083,2.013765e-01,1.565357e-07,6.547878e-01,1.213263e-08,1.438354e-01,1.511856e-07,6.121276e-08
15084,2.013765e-01,1.835727e-07,6.547878e-01,1.202982e-08,1.438354e-01,1.067562e-07,6.019953e-08
15085,2.013765e-01,1.459076e-07,6.547878e-01,1.232544e-08,1.438354e-01,9.895865e-08,5.168667e-08
15086,2.013765e-01,1.195971e-07,6.547878e-01,1.202310e-08,1.438354e-01,9.491167e-08,4.560829e-08
15087,2.013765e-01,1.058900e-07,6.547878e-01,1.214395e-08,1.438354e-01,1.100589e-07,4.510585e-08
15088,2.013765e-01,1.584081e-07,6.547878e-01,1.228664e-08,1.438354e-01,1.260130e-07,5.806995e-08
15089,2.013765e-01,1.893972e-07,6.547878e-01,1.196133e-08,1.438354e-01,1.246320e-07,6.389877e-08
15090,2.013765e-01,1.728014e-07,6.547878e-01,1.194936e-08,1.438354e-01,1.542386e-07,6.480740e-08
15091,2.013765e-01,1.290707e-07,6.547878e-01,1.190734e-08,1.438354e-01,1.380332e-07,5.364264e-08
15092,2.013765e-01,1.263298e-07,6.547878e-01,1.193439e-08,1.438354e-01,1.065777e-07,4.858400e-08
15093,2.013765e-01,1.581323e-07,6.547878e-01,1.197360e-08,1.438354e-01,9.384233e-08,5.318216e-08
15094,2.013765e-01,1.076102e-07,6.547878e-01,1.190296e-08,1.438354e-01,9.951777e-08,4.377825e-08
15095,2.013765e-01,9.334559e-08,6.547878e-01,1.191332e-08,1.438354e-01,9.932207e-08,4.088434e-08
15096,2.013765e-01,1.515710e-07,6.547878e-01,1.198293e-08,1.438354e-01,9.875158e-08,5.257309e-08
15097,2.013765e-01,1.352429e-07,6.547878e-01,1.188442e-08,1.438354e-01,9.377121e-08,4.850414e-08
15098,2.013765e-01,1.080919e-07,6.547878e-01,1.186655e-08,1.438354e-01,9.762515e-08,4.357921e-08
15099,2.013765e-01,1.004769e-07,6.547878e-01,1.188051e-08,1.438354e-01,9.831061e-08,4.215344e-08
15100,2.013765e-01,1.080920e-07,6.547878e-01,1.184781e-08,1.438354e-01,9.206099e-08,4.276662e-08
15101,2.013765e-01,8.814933e-08,6.547878e-01,1.185602e-08,1.438354e-01,1.001415e-07,3.991827e-08
15102,2.013765e-01,9.899804e-08,6.547878e-01,1.185466e-08,1.438354e-01,9.533002e-08,4.141000e-08
15103,2.013765e-01,1.570089e-07,6.547878e-01,1.184840e-08,1.438354e-01,9.838464e-08,5.352728e-08
15104,2.013765e-01,1.089383e-07,6.547878e-01,1.205433e-08,1.438354e-01,1.148176e-07,4.634548e-08
15105,2.013765e-01,1.375811e-07,6.547878e-01,1.194484e-08,1.438354e-01,1.210767e-07,5.294206e-08
15106,2.013765e-01,1.448340e-07,6.547878e-01,1.181465e-08,1.438354e-01,1.235426e-07,5.467207e-08
15107,2.013765e-01,1.288341e-07,6.547878e-01,1.180306e-08,1.438354e-01,1.266652e-07,5.189160e-08
15108,2.013765e-01,1.361567e-07,6.547878e-01,1.182383e-08,1.438354e-01,1.301174e-07,5.387636e-08
15109,2.013765e-01,1.873183e-07,6.547878e-01,1.193638e-08,1.438354e-01,1.191867e-07,6.268057e-08
15110,2.013765e-01,1.544662e-07,6.547878e-01,1.200012e-08,1.438354e-01,1.232895e-07,5.669680e-08
15111,2.013765e-01,1.512935e-07,6.547878e-01,1.185104e-08,1.438354e-01,1.441678e-07,5.896331e-08
15112,2.013765e-01,1.607538e-07,6.547878e-01,1.176470e-08,1.438354e-01,1.704271e-07,6.458887e-08
15113,2.013765e-01,1.685060e-07,6.547878e-01,1.176691e-08,1.438354e-01,1.673905e-07,6.571467e-08
15114,2.013765e-01,1.682115e-07,6.547878e-01,1.185518e-08,1.438354e-01,1.500218e-07,6.321493e-08
15115,2.013765e-01,1.411432e-07,6.547878e-01,1.204026e-08,1.438354e-01,1.293159e-07,5.490695e-08
15116,2.013765e-01,1.042493e-07,6.547878e-01,1.180891e-08,1.438354e-01,1.131473e-07,4.500028e-08
15117,2.013765e-01,9.139670e-08,6.547878e-01,1.174758e-08,1.438354e-01,9.408141e-08,3.962956e-08
15118,2.013765e-01,1.143996e-07,6.547878e-01,1.184327e-08,1.438354e-01,9.165826e-08,4.397593e-08
15119,2.013765e-01,1.017947e-07,6.547878e-01,1.173983e-08,1.438354e-01,9.587851e-08,4.197688e-08
15120,2.013765e-01,1.236979e-07,6.547878e-01,1.172270e-08,1.438354e-01,1.009436e-07,4.710501e-08
15121,2.013765e-01,1.463779e-07,6.547878e-01,1.170572e-08,1.438354e-01,1.071219e-07,5.254977e-08
15122,2.013765e-01,1.171433e-07,6.547878e-01,1.173080e-08,1.438354e-01,1.010355e-07,4.580358e-08
15123,2.013765e-01,1.134515e-07,6.547878e-01,1.174131e-08,1.438354e-01,9.998733e-08,4.491624e-08
15124,2.013765e-01,1.123371e-07,6.547878e-01,1.170960e-08,1.438354e-01,1.040308e-07,4.525268e-08
15125,2.013765e-01,1.235988e-07,6.547878e-01,1.168507e-08,1.438354e-01,1.179182e-07,4.950195e-08
15126,2.013765e-01,1.377900e-07,6.547878e-01,1.168532e-08,1.438354e-01,1.150033e-07,5.194062e-08
15127,2.013765e-01,1.598160e-07,6.547878e-01,1.176732e-08,1.438354e-01,1.178616e-07,5.684096e-08
15128,2.013765e-01,1.352639e-07,6.547878e-01,1.191489e-08,1.438354e-01,1.347008e-07,5.441545e-08
15129,2.013765e-01,1.115731e-07,6.547878e-01,1.173070e-08,1.438354e-01,1.286011e-07,4.864672e-08
15130,2.013765e-01,1.356201e-07,6.547878e-01,1.166900e-08,1.438354e-01,1.125142e-07,5.113495e-08
15131,2.013765e-01,1.507551e-07,6.547878e-01,1.166676e-08,1.438354e-01,1.188530e-07,5.509305e-08
15132,2.013765e-01,1.311635e-07,6.547878e-01,1.167956e-08,1.438354e-01,1.158985e-07,5.073119e-08
15133,2.013765e-01,1.287083e-07,6.547878e-01,1.163161e-08,1.438354e-01,1.050178e-07,4.864035e-08
15134,2.013765e-01,1.615228e-07,6.547878e-01,1.164960e-08,1.438354e-01,1.134629e-07,5.647490e-08
15135,2.013765e-01,1.732163e-07,6.547878e-01,1.166123e-08,1.438354e-01,1.544120e-07,6.472725e-08
15136,2.013765e-01,1.406335e-07,6.547878e-01,1.169750e-08,1.438354e-01,1.668124e-07,5.997319e-08
15137,2.013765e-01,1.984306e-07,6.547878e-01,1.163375e-08,1.438354e-01,1.496615e-07,6.910353e-08
15138,2.013765e-01,1.830614e-07,6.547878e-01,1.164171e-08,1.438354e-01,1.710925e-07,6.909627e-08
15139,2.013765e-01,2.104008e-07,6.547878e-01,1.168671e-08,1.438354e-01,2.370800e-07,8.412260e-08
15140,2.013765e-01,2.621094e-07,6.547878e-01,1.186822e-08,1.438354e-01,2.293957e-07,9.354906e-08
15141,2.013765e-01,2.816070e-07,6.547878e-01,1.187075e-08,1.438354e-01,2.335839e-07,9.807950e-08
15142,2.013765e-01,2.476143e-07,6.547878e-01,1.188141e-08,1.438354e-01,2.757402e-07,9.730470e-08
15143,2.013765e-01,2.203870e-07,6.547878e-01,1.173679e-08,1.438354e-01,2.604548e-07,8.952849e-08
15144,2.013765e-01,2.489429e-07,6.547878e-01,1.168534e-08,1.438354e-01,2.228974e-07,8.984321e-08
15145,2.013765e-01,2.705730e-07,6.547878e-01,1.169580e-08,1.438354e-01,2.730661e-07,1.014219e-07
15146,2.013765e-01,2.784645e-07,6.547878e-01,1.181585e-08,1.438354e-01,3.120757e-07,1.087006e-07
15147,2.013765e-01,4.697535e-07,6.547878e-01,1.177582e-08,1.438354e-01,3.633254e-07,1.545670e-07
15148,2.013765e-01,5.230240e-07,6.547878e-01,1.186714e-08,1.438354e-01,5.147322e-07,1.871319e-07
15149,2.013765e-01,7.854620e-07,6.547878e-01,1.194015e-08,1.438354e-01,7.473379e-07,2.734855e-07
15150,2.013765e-01,1.034595e-06,6.547878e-01,1.257001e-08,1.438354e-01,9.926169e-07,3.593473e-07
15151,2.013765e-01,1.221178e-06,6.547878e-01,1.362199e-08,1.438354e-01,1.282629e-06,4.393236e-07
15152,2.013765e-01,9.071304e-07,6.547878e-01,1.316911e-08,1.438354e-01,1.369048e-06,3.882153e-07
15153,2.013765e-01,6.181536e-07,6.547878e-01,1.187536e-08,1.438354e-01,1.002256e-06,2.764174e-07
15154,2.013765e-01,4.495368e-07,6.547878e-01,1.169561e-08,1.438354e-01,6.156886e-07,1.867421e-07
15155,2.013765e-01,1.901530e-07,6.547878e-01,1.165536e-08,1.438354e-01,3.953473e-07,1.027891e-07
15156,2.013765e-01,1.084056e-07,6.547878e-01,1.172520e-08,1.438354e-01,1.570087e-07,5.209126e-08
15157,2.013765e-01,1.039801e-07,6.547878e-01,1.154391e-08,1.438354e-01,9.949722e-08,4.280919e-08
15158,2.013765e-01,7.276135e-08,6.547878e-01,1.159344e-08,1.438354e-01,1.847672e-07,4.881975e-08
15159,2.013765e-01,2.207166e-07,6.547878e-01,1.185334e-08,1.438354e-01,2.153563e-07,8.318443e-08
15160,2.013765e-01,2.394701e-07,6.547878e-01,1.194921e-08,1.438354e-01,3.311841e-07,1.036838e-07
15161,2.013765e-01,3.693673e-07,6.547878e-01,1.182523e-08,1.438354e-01,4.268841e-07,1.435260e-07
15162,2.013765e-01,6.560945e-07,6.547878e-01,1.153108e-08,1.438354e-01,4.394554e-07,2.028817e-07
15163,2.013765e-01,7.878558e-07,6.547878e-01,1.199878e-08,1.438354e-01,6.359553e-07,2.579852e-07
15164,2.013765e-01,1.255176e-06,6.547878e-01,1.315728e-08,1.438354e-01,1.104728e-06,4.202772e-07
15165,2.013765e-01,1.706338e-06,6.547878e-01,1.371944e-08,1.438354e-01,1.767843e-06,6.068783e-07
15166,2.013765e-01,2.479346e-06,6.547878e-01,1.429133e-08,1.438354e-01,2.521082e-06,8.712607e-07
15167,2.013765e-01,3.122027e-06,6.547878e-01,1.417629e-08,1.438354e-01,3.369622e-06,1.122656e-06
15168,2.013765e-01,4.097560e-06,6.547878e-01,1.488741e-08,1.438354e-01,4.412229e-06,1.469535e-06
15169,2.013765e-01,5.994225e-06,6.547878e-01,1.780386e-08,1.438354e-01,5.453498e-06,2.003160e-06
15170,2.013765e-01,1.269215e-05,6.547878e-01,2.456817e-08,1.438354e-01,9.799984e-06,3.981572e-06
15171,2.013765e-01,1.515753e-05,6.547878e-01,2.837820e-08,1.438354e-01,1.737951e-05,5.570741e-06
15172,2.013765e-01,2.676325e-05,6.547878e-01,4.190609e-08,1.438354e-01,2.439082e-05,8.925193e-06
15173,2.013765e-01,1.881228e-05,6.547878e-01,4.108782e-08,1.438354e-01,2.624764e-05,7.590597e-06
15174,2.013765e-01,1.097382e-05,6.547878e-01,3.488832e-08,1.438354e-01,1.877406e-05,4.933089e-06
15175,2.013765e-01,2.019060e-06,6.547878e-01,2.185026e-08,1.438354e-01,7.533789e-06,1.504524e-06
15176,2.013765e-01,2.219691e-06,6.547878e-01,1.444676e-08,1.438354e-01,2.748880e-06,8.518396e-07
15177,2.013765e-01,7.007518e-06,6.547878e-01,3.162303e-08,1.438354e-01,6.941734e-06,2.430323e-06
15178,2.013765e-01,9.802454e-06,6.547878e-01,3.624321e-08,1.438354e-01,1.445308e-05,4.076580e-06
15179,2.013765e-01,1.198502e-05,6.547878e-01,3.123755e-08,1.438354e-01,2.175254e-05,5.562742e-06
15180,2.013765e-01,7.934742e-06,6.547878e-01,1.812334e-08,1.438354e-01,2.071941e-05,4.589923e-06
15181,2.013765e-01,8.388899e-06,6.547878e-01,1.380176e-08,1.438354e-01,9.027291e-06,2.996809e-06
15182,2.013765e-01,4.058023e-06,6.547878e-01,1.615327e-08,1.438354e-01,3.517897e-06,1.333766e-06
15183,2.013765e-01,1.382781e-06,6.547878e-01,1.401394e-08,1.438354e-01,2.345896e-06,6.250587e-07
15184,2.013765e-01,5.466955e-07,6.547878e-01,1.253447e-08,1.438354e-01,1.513209e-06,3.359521e-07
15185,2.013765e-01,4.284132e-07,6.547878e-01,1.138680e-08,1.438354e-01,1.120643e-06,2.549164e-07
15186,2.013765e-01,1.889394e-06,6.547878e-01,1.547396e-08,1.438354e-01,9.519148e-07,5.275308e-07
15187,2.013765e-01,2.763201e-06,6.547878e-01,1.588779e-08,1.438354e-01,3.022661e-06,1.001613e-06
15188,2.013765e-01,4.731193e-06,6.547878e-01,1.650359e-08,1.438354e-01,4.210366e-06,1.569157e-06
15189,2.013765e-01,4.902844e-06,6.547878e-01,1.382793e-08,1.438354e-01,3.998854e-06,1.571549e-06
15190,2.013765e-01,5.042945e-06,6.547878e-01,1.185309e-08,1.438354e-01,5.282817e-06,1.783148e-06
15191,2.013765e-01,3.816486e-06,6.547878e-01,1.633935e-08,1.438354e-01,6.066821e-06,1.651873e-06
15192,2.013765e-01,3.451631e-06,6.547878e-01,1.568248e-08,1.438354e-01,5.621634e-06,1.513936e-06
15193,2.013765e-01,3.433506e-06,6.547878e-01,1.339586e-08,1.438354e-01,4.193792e-06,1.303415e-06
15194,2.013765e-01,6.229556e-06,6.547878e-01,1.469980e-08,1.438354e-01,3.932807e-06,1.829789e-06
15195,2.013765e-01,5.078415e-06,6.547878e-01,1.189393e-08,1.438354e-01,6.340227e-06,1.942411e-06
15196,2.013765e-01,6.604891e-06,6.547878e-01,1.321187e-08,1.438354e-01,5.566222e-06,2.139341e-06
15197,2.013765e-01,6.151068e-06,6.547878e-01,2.360960e-08,1.438354e-01,3.495024e-06,1.756848e-06
15198,2.013765e-01,3.237339e-06,6.547878e-01,1.643545e-08,1.438354e-01,4.398873e-06,1.295400e-06
15199,2.013765e-01,1.607026e-06,6.547878e-01,1.437222e-08,1.438354e-01,3.421107e-06,8.251046e-07
15200,2.013765e-01,1.164980e-06,6.547878e-01,1.154024e-08,1.438354e-01,1.693839e-06,4.857901e-07
15201,2.013765e-01,3.212605e-07,6.547878e-01,1.256990e-08,1.438354e-01,6.927004e-07,1.725598e-07
15202,2.013765e-01,2.830908e-07,6.547878e-01,1.152025e-08,1.438354e-01,1.166224e-07,8.132559e-08
15203,2.013765e-01,4.752567e-07,6.547878e-01,1.135198e-08,1.438354e-01,1.103364e-06,2.618415e-07
15204,2.013765e-01,1.003535e-06,6.547878e-01,1.138588e-08,1.438354e-01,2.019727e-06,5.000520e-07
15205,2.013765e-01,1.674566e-06,6.547878e-01,1.134706e-08,1.438354e-01,2.254515e-06,6.689273e-07
15206,2.013765e-01,2.385235e-06,6.547878e-01,1.681321e-08,1.438354e-01,2.549146e-06,8.579968e-07
15207,2.013765e-01,2.410263e-06,6.547878e-01,1.679481e-08,1.438354e-01,2.845891e-06,9.057075e-07
15208,2.013765e-01,3.312891e-06,6.547878e-01,1.234389e-08,1.438354e-01,2.488735e-06,1.033189e-06
15209,2.013765e-01,5.062250e-06,6.547878e-01,1.265482e-08,1.438354e-01,3.108188e-06,1.474772e-06
15210,2.013765e-01,5.254030e-06,6.547878e-01,1.317930e-08,1.438354e-01,5.653364e-06,1.879822e-06
15211,2.013765e-01,4.913210e-06,6.547878e-01,1.738374e-08,1.438354e-01,6.696897e-06,1.964039e-06
15212,2.013765e-01,4.196103e-06,6.547878e-01,2.129835e-08,1.438354e-01,4.760410e-06,1.543658e-06
15213,2.013765e-01,3.502545e-06,6.547878e-01,1.567397e-08,1.438354e-01,4.189159e-06,1.318143e-06
15214,2.013765e-01,1.580810e-06,6.547878e-01,1.447395e-08,1.438354e-01,3.906985e-06,8.897782e-07
15215,2.013765e-01,1.281923e-06,6.547878e-01,1.127459e-08,1.438354e-01,1.433742e-06,4.717546e-07
15216,2.013765e-01,5.731731e-07,6.547878e-01,1.151723e-08,1.438354e-01,2.154816e-07,1.539588e-07
15217,2.013765e-01,1.310483e-07,6.547878e-01,1.129096e-08,1.438354e-01,2.922383e-07,7.581746e-08
15218,2.013765e-01,3.372716e-07,6.547878e-01,1.153850e-08,1.438354e-01,6.366573e-07,1.670477e-07
15219,2.013765e-01,6.748800e-07,6.547878e-01,1.125137e-08,1.438354e-01,1.265001e-06,3.252242e-07
15220,2.013765e-01,1.740258e-06,6.547878e-01,1.207051e-08,1.438354e-01,1.440353e-06,5.655244e-07
15221,2.013765e-01,3.260274e-06,6.547878e-01,1.469892e-08,1.438354e-01,1.961102e-06,9.482432e-07
15222,2.013765e-01,5.223936e-06,6.547878e-01,1.734595e-08,1.438354e-01,4.709173e-06,1.740682e-06
15223,2.013765e-01,6.714051e-06,6.547878e-01,1.720952e-08,1.438354e-01,7.181482e-06,2.396273e-06
15224,2.013765e-01,1.392279e-05,6.547878e-01,2.008979e-08,1.438354e-01,9.828198e-06,4.230521e-06
15225,2.013765e-01,1.912660e-05,6.547878e-01,2.291605e-08,1.438354e-01,1.838765e-05,6.511449e-06
15226,2.013765e-01,2.672607e-05,6.547878e-01,4.768392e-08,1.438354e-01,3.242941e-05,1.007772e-05
15227,2.013765e-01,1.115449e-05,6.547878e-01,4.291894e-08,1.438354e-01,2.520758e-05,5.900098e-06
15228,2.013765e-01,4.197115e-06,6.547878e-01,1.574333e-08,1.438354e-01,6.409001e-06,1.777350e-06
15229,2.013765e-01,2.561002e-06,6.547878e-01,1.144270e-08,1.438354e-01,3.502404e-06,1.026988e-06
15230,2.013765e-01,1.332165e-05,6.547878e-01,2.076623e-08,1.438354e-01,8.283409e-06,3.887713e-06
15231,2.013765e-01,1.864420e-05,6.547878e-01,6.305920e-08,1.438354e-01,2.584736e-05,7.513561e-06
15232,2.013765e-01,1.701656e-05,6.547878e-01,5.648054e-08,1.438354e-01,3.137974e-05,7.977236e-06
15233,2.013765e-01,1.688628e-05,6.547878e-01,3.346903e-08,1.438354e-01,2.258731e-05,6.671272e-06
15234,2.013765e-01,1.385281e-06,6.547878e-01,1.633335e-08,1.438354e-01,1.302809e-05,2.163558e-06
15235,2.013765e-01,1.807632e-06,6.547878e-01,2.078402e-08,1.438354e-01,2.032762e-06,6.700068e-07
