,beta
7359,5.869283e-01
7360,5.869837e-01
7361,5.870256e-01
7362,5.870820e-01
7363,5.871146e-01
7364,5.871782e-01
7365,5.872100e-01
7366,5.872677e-01
7367,5.873052e-01
7368,5.873532e-01
7369,5.874005e-01
7370,5.874394e-01
7371,5.874918e-01
7372,5.875301e-01
7373,5.875891e-01
7374,5.876166e-01
7375,5.876821e-01
7376,5.877058e-01
7377,5.877708e-01
7378,5.877935e-01
7379,5.878637e-01
7380,5.878818e-01
7381,5.879545e-01
7382,5.879556e-01
7383,5.880532e-01
7384,5.880370e-01
7385,5.881213e-01
7386,5.880920e-01
7387,5.881913e-01
7388,5.881659e-01
7389,5.882326e-01
7390,5.881925e-01
7391,5.882632e-01
7392,5.882331e-01
7393,5.882787e-01
7394,5.882432e-01
7395,5.882869e-01
7396,5.882817e-01
7397,5.883030e-01
7398,5.883139e-01
7399,5.883326e-01
7400,5.883789e-01
7401,5.883816e-01
7402,5.884393e-01
7403,5.884377e-01
7404,5.885158e-01
7405,5.884961e-01
7406,5.885811e-01
7407,5.885417e-01
7408,5.886617e-01
7409,5.885417e-01
7410,5.886624e-01
7411,5.885373e-01
7412,5.886182e-01
7413,5.885201e-01
7414,5.884823e-01
7415,5.884735e-01
7416,5.883943e-01
7417,5.884088e-01
7418,5.883043e-01
7419,5.883182e-01
7420,5.882484e-01
7421,5.882859e-01
7422,5.881907e-01
7423,5.882367e-01
7424,5.881218e-01
7425,5.882156e-01
7426,5.881209e-01
7427,5.881617e-01
7428,5.880978e-01
7429,5.880933e-01
7430,5.880979e-01
7431,5.880358e-01
7432,5.880504e-01
7433,5.879751e-01
7434,5.880107e-01
7435,5.879568e-01
7436,5.879757e-01
7437,5.879629e-01
7438,5.879840e-01
7439,5.879906e-01
7440,5.880157e-01
7441,5.880325e-01
7442,5.880718e-01
7443,5.880836e-01
7444,5.881143e-01
7445,5.881323e-01
7446,5.881625e-01
7447,5.881895e-01
7448,5.882060e-01
7449,5.882468e-01
7450,5.882734e-01
7451,5.883152e-01
7452,5.883465e-01
7453,5.883816e-01
7454,5.884320e-01
7455,5.884595e-01
7456,5.885157e-01
7457,5.885290e-01
7458,5.885939e-01
7459,5.886042e-01
7460,5.886637e-01
7461,5.886672e-01
7462,5.887218e-01
7463,5.887349e-01
7464,5.887849e-01
7465,5.888012e-01
7466,5.888520e-01
7467,5.888778e-01
7468,5.889328e-01
7469,5.889568e-01
7470,5.890107e-01
7471,5.890330e-01
7472,5.890967e-01
7473,5.891045e-01
7474,5.891812e-01
7475,5.891621e-01
7476,5.892563e-01
7477,5.892093e-01
7478,5.893166e-01
7479,5.892510e-01
7480,5.893369e-01
7481,5.892888e-01
7482,5.893552e-01
7483,5.893288e-01
7484,5.893678e-01
7485,5.893513e-01
7486,5.893866e-01
7487,5.893760e-01
7488,5.893956e-01
7489,5.893956e-01
7490,5.894170e-01
7491,5.894278e-01
7492,5.894375e-01
7493,5.894639e-01
7494,5.894753e-01
7495,5.895314e-01
7496,5.895165e-01
7497,5.896065e-01
7498,5.895585e-01
7499,5.896982e-01
7500,5.895655e-01
7501,5.896717e-01
7502,5.896080e-01
7503,5.896410e-01
7504,5.896370e-01
7505,5.895104e-01
7506,5.895450e-01
7507,5.895062e-01
7508,5.894916e-01
7509,5.894546e-01
7510,5.893631e-01
7511,5.894244e-01
7512,5.893772e-01
7513,5.894142e-01
7514,5.893120e-01
7515,5.893701e-01
7516,5.893463e-01
7517,5.893918e-01
7518,5.893161e-01
7519,5.893552e-01
7520,5.893381e-01
7521,5.894124e-01
7522,5.893058e-01
7523,5.893634e-01
7524,5.893210e-01
7525,5.893770e-01
7526,5.893083e-01
7527,5.892840e-01
7528,5.893038e-01
7529,5.892943e-01
7530,5.893080e-01
7531,5.892354e-01
7532,5.892828e-01
7533,5.892590e-01
7534,5.893096e-01
7535,5.892434e-01
7536,5.893110e-01
7537,5.892830e-01
7538,5.893522e-01
7539,5.892956e-01
7540,5.893300e-01
7541,5.893488e-01
7542,5.893683e-01
7543,5.893747e-01
7544,5.893506e-01
7545,5.894010e-01
7546,5.894139e-01
7547,5.894446e-01
7548,5.894308e-01
7549,5.894648e-01
7550,5.894973e-01
7551,5.895252e-01
7552,5.895282e-01
7553,5.895584e-01
7554,5.895865e-01
7555,5.896379e-01
7556,5.896299e-01
7557,5.896907e-01
7558,5.896912e-01
7559,5.897719e-01
7560,5.897177e-01
7561,5.898042e-01
7562,5.897609e-01
7563,5.898638e-01
7564,5.897886e-01
7565,5.898481e-01
7566,5.898113e-01
7567,5.898708e-01
7568,5.898484e-01
7569,5.898477e-01
7570,5.898520e-01
7571,5.898653e-01
7572,5.898862e-01
7573,5.898698e-01
7574,5.898907e-01
7575,5.899028e-01
7576,5.899403e-01
7577,5.899372e-01
7578,5.899874e-01
7579,5.899832e-01
7580,5.900634e-01
7581,5.900437e-01
7582,5.901392e-01
7583,5.900814e-01
7584,5.901884e-01
7585,5.901058e-01
7586,5.902219e-01
7587,5.901495e-01
7588,5.901777e-01
7589,5.901534e-01
7590,5.901216e-01
7591,5.901565e-01
7592,5.900583e-01
7593,5.900964e-01
7594,5.900246e-01
7595,5.900697e-01
7596,5.899770e-01
7597,5.900247e-01
7598,5.899498e-01
7599,5.900373e-01
7600,5.899523e-01
7601,5.899936e-01
7602,5.899435e-01
7603,5.899722e-01
7604,5.899618e-01
7605,5.899261e-01
7606,5.899255e-01
7607,5.898888e-01
7608,5.899324e-01
7609,5.898644e-01
7610,5.899073e-01
7611,5.898510e-01
7612,5.899459e-01
7613,5.898336e-01
7614,5.899463e-01
7615,5.897920e-01
7616,5.899019e-01
7617,5.897484e-01
7618,5.897472e-01
7619,5.896921e-01
7620,5.895582e-01
7621,5.895708e-01
7622,5.894419e-01
7623,5.894446e-01
7624,5.893568e-01
7625,5.892715e-01
7626,5.892709e-01
7627,5.892096e-01
7628,5.892346e-01
7629,5.891549e-01
7630,5.891659e-01
7631,5.891726e-01
7632,5.891827e-01
7633,5.892076e-01
7634,5.891688e-01
7635,5.892378e-01
7636,5.892037e-01
7637,5.892695e-01
7638,5.892109e-01
7639,5.892807e-01
7640,5.892602e-01
7641,5.892960e-01
7642,5.892879e-01
7643,5.892956e-01
7644,5.893426e-01
7645,5.893148e-01
7646,5.893617e-01
7647,5.893254e-01
7648,5.893837e-01
7649,5.893542e-01
7650,5.893753e-01
7651,5.893729e-01
7652,5.893902e-01
7653,5.894219e-01
7654,5.894118e-01
7655,5.894643e-01
7656,5.894586e-01
7657,5.895345e-01
7658,5.895052e-01
7659,5.895741e-01
7660,5.895559e-01
7661,5.896302e-01
7662,5.896114e-01
7663,5.896776e-01
7664,5.896700e-01
7665,5.897302e-01
7666,5.897172e-01
7667,5.897584e-01
7668,5.897604e-01
7669,5.897882e-01
7670,5.898025e-01
7671,5.898170e-01
7672,5.898553e-01
7673,5.898544e-01
7674,5.899087e-01
7675,5.899031e-01
7676,5.899719e-01
7677,5.899534e-01
7678,5.900124e-01
7679,5.900287e-01
7680,5.900733e-01
7681,5.901060e-01
7682,5.901073e-01
7683,5.901846e-01
7684,5.901658e-01
7685,5.902323e-01
7686,5.902095e-01
7687,5.902593e-01
7688,5.902662e-01
7689,5.902584e-01
7690,5.903079e-01
7691,5.902620e-01
7692,5.903571e-01
7693,5.902606e-01
7694,5.903942e-01
7695,5.902737e-01
7696,5.903474e-01
7697,5.902625e-01
7698,5.902480e-01
7699,5.902709e-01
7700,5.901551e-01
7701,5.901881e-01
7702,5.901121e-01
7703,5.901213e-01
7704,5.900875e-01
7705,5.900044e-01
7706,5.900519e-01
7707,5.899785e-01
7708,5.900388e-01
7709,5.899346e-01
7710,5.900067e-01
7711,5.899296e-01
7712,5.899975e-01
7713,5.899161e-01
7714,5.899601e-01
7715,5.899282e-01
7716,5.899269e-01
7717,5.899230e-01
7718,5.898875e-01
7719,5.899203e-01
7720,5.898738e-01
7721,5.899122e-01
7722,5.898584e-01
7723,5.899283e-01
7724,5.898659e-01
7725,5.899363e-01
7726,5.898737e-01
7727,5.899253e-01
7728,5.898994e-01
7729,5.899077e-01
7730,5.899336e-01
7731,5.898930e-01
7732,5.899476e-01
7733,5.898617e-01
7734,5.899319e-01
7735,5.898601e-01
7736,5.899081e-01
7737,5.898647e-01
7738,5.898548e-01
7739,5.898825e-01
7740,5.898503e-01
7741,5.898996e-01
7742,5.898479e-01
7743,5.898980e-01
7744,5.898728e-01
7745,5.899018e-01
7746,5.898733e-01
7747,5.899002e-01
7748,5.899020e-01
7749,5.899331e-01
7750,5.899333e-01
7751,5.899584e-01
7752,5.899865e-01
7753,5.900181e-01
7754,5.900465e-01
7755,5.900660e-01
7756,5.901089e-01
7757,5.901317e-01
7758,5.901770e-01
7759,5.901875e-01
7760,5.902430e-01
7761,5.902525e-01
7762,5.903255e-01
7763,5.902948e-01
7764,5.904021e-01
7765,5.903185e-01
7766,5.904483e-01
7767,5.903316e-01
7768,5.904244e-01
7769,5.903422e-01
7770,5.903243e-01
7771,5.903277e-01
7772,5.902166e-01
7773,5.902841e-01
7774,5.901160e-01
7775,5.901839e-01
7776,5.900733e-01
7777,5.900840e-01
7778,5.900226e-01
7779,5.899599e-01
7780,5.900028e-01
7781,5.898865e-01
7782,5.899541e-01
7783,5.897608e-01
7784,5.898157e-01
7785,5.897161e-01
7786,5.897114e-01
7787,5.896645e-01
7788,5.895327e-01
7789,5.895765e-01
7790,5.895234e-01
7791,5.895436e-01
7792,5.894761e-01
7793,5.894190e-01
7794,5.894775e-01
7795,5.894087e-01
7796,5.894433e-01
7797,5.893053e-01
7798,5.893494e-01
7799,5.893126e-01
7800,5.893044e-01
7801,5.892739e-01
7802,5.892202e-01
7803,5.892998e-01
7804,5.892429e-01
7805,5.892826e-01
7806,5.892193e-01
7807,5.892579e-01
7808,5.892843e-01
7809,5.892337e-01
7810,5.892731e-01
7811,5.891809e-01
7812,5.892508e-01
7813,5.891898e-01
7814,5.891855e-01
7815,5.891811e-01
7816,5.891296e-01
7817,5.892021e-01
7818,5.890800e-01
7819,5.891763e-01
7820,5.890335e-01
7821,5.891082e-01
7822,5.890096e-01
7823,5.890015e-01
7824,5.890049e-01
7825,5.889038e-01
7826,5.889456e-01
7827,5.888672e-01
7828,5.888908e-01
7829,5.888299e-01
7830,5.887806e-01
7831,5.887837e-01
7832,5.887518e-01
7833,5.887660e-01
7834,5.887266e-01
7835,5.887467e-01
7836,5.887712e-01
7837,5.887831e-01
7838,5.888135e-01
7839,5.888059e-01
7840,5.888605e-01
7841,5.888714e-01
7842,5.889099e-01
7843,5.889136e-01
7844,5.889391e-01
7845,5.889726e-01
7846,5.889960e-01
7847,5.890239e-01
7848,5.890328e-01
7849,5.890734e-01
7850,5.890931e-01
7851,5.891296e-01
7852,5.891344e-01
7853,5.891792e-01
7854,5.891972e-01
7855,5.892541e-01
7856,5.892491e-01
7857,5.893091e-01
7858,5.893140e-01
7859,5.893811e-01
7860,5.893672e-01
7861,5.894244e-01
7862,5.894279e-01
7863,5.894888e-01
7864,5.894796e-01
7865,5.895274e-01
7866,5.895256e-01
7867,5.895826e-01
7868,5.895745e-01
7869,5.896236e-01
7870,5.896338e-01
7871,5.896821e-01
7872,5.897067e-01
7873,5.897340e-01
7874,5.897726e-01
7875,5.897950e-01
7876,5.898405e-01
7877,5.898486e-01
7878,5.898992e-01
7879,5.899149e-01
7880,5.899618e-01
7881,5.899808e-01
7882,5.900094e-01
7883,5.900607e-01
7884,5.900678e-01
7885,5.901349e-01
7886,5.901337e-01
7887,5.901994e-01
7888,5.901843e-01
7889,5.902054e-01
7890,5.902318e-01
7891,5.902268e-01
7892,5.902935e-01
7893,5.902330e-01
7894,5.903323e-01
7895,5.902829e-01
7896,5.903559e-01
7897,5.903403e-01
7898,5.903490e-01
7899,5.904001e-01
7900,5.903732e-01
7901,5.904360e-01
7902,5.903840e-01
7903,5.904457e-01
7904,5.903950e-01
7905,5.904493e-01
7906,5.903872e-01
7907,5.904586e-01
7908,5.904118e-01
7909,5.904832e-01
7910,5.904188e-01
7911,5.904552e-01
7912,5.904179e-01
7913,5.904309e-01
7914,5.904204e-01
7915,5.903910e-01
7916,5.904149e-01
7917,5.903830e-01
7918,5.904304e-01
7919,5.904014e-01
7920,5.904332e-01
7921,5.904317e-01
7922,5.904602e-01
7923,5.904850e-01
7924,5.905019e-01
7925,5.905263e-01
7926,5.905474e-01
7927,5.905787e-01
7928,5.905976e-01
7929,5.906231e-01
7930,5.906383e-01
7931,5.906771e-01
7932,5.906886e-01
7933,5.907345e-01
7934,5.907346e-01
7935,5.907978e-01
7936,5.907825e-01
7937,5.908587e-01
7938,5.908107e-01
7939,5.909097e-01
7940,5.908366e-01
7941,5.909268e-01
7942,5.908310e-01
7943,5.909070e-01
7944,5.908489e-01
7945,5.908689e-01
7946,5.908334e-01
7947,5.908173e-01
7948,5.908441e-01
7949,5.907954e-01
7950,5.908274e-01
7951,5.907536e-01
7952,5.908390e-01
7953,5.907455e-01
7954,5.908288e-01
7955,5.906957e-01
7956,5.907773e-01
7957,5.906976e-01
7958,5.907071e-01
7959,5.906448e-01
7960,5.905806e-01
7961,5.906083e-01
7962,5.905282e-01
7963,5.905582e-01
7964,5.904654e-01
7965,5.905172e-01
7966,5.904472e-01
7967,5.905058e-01
7968,5.904098e-01
7969,5.904751e-01
7970,5.903764e-01
7971,5.904470e-01
7972,5.903323e-01
7973,5.903761e-01
7974,5.902594e-01
7975,5.902554e-01
7976,5.902217e-01
7977,5.901729e-01
7978,5.901920e-01
7979,5.900591e-01
7980,5.901024e-01
7981,5.900501e-01
7982,5.900745e-01
7983,5.900367e-01
7984,5.899885e-01
7985,5.900456e-01
7986,5.899939e-01
7987,5.900652e-01
7988,5.899086e-01
7989,5.899755e-01
7990,5.898916e-01
7991,5.899624e-01
7992,5.898267e-01
7993,5.897843e-01
7994,5.897667e-01
7995,5.897596e-01
7996,5.897616e-01
7997,5.896394e-01
7998,5.896774e-01
7999,5.896440e-01
8000,5.896795e-01
8001,5.896446e-01
8002,5.895869e-01
8003,5.896356e-01
8004,5.896253e-01
8005,5.896558e-01
8006,5.895944e-01
8007,5.895679e-01
8008,5.895869e-01
8009,5.895177e-01
8010,5.895127e-01
8011,5.893862e-01
8012,5.893515e-01
8013,5.893280e-01
8014,5.892438e-01
8015,5.892012e-01
8016,5.891371e-01
8017,5.890869e-01
8018,5.890867e-01
8019,5.890245e-01
8020,5.889679e-01
8021,5.889533e-01
8022,5.889136e-01
8023,5.888943e-01
8024,5.888543e-01
8025,5.888096e-01
8026,5.887945e-01
8027,5.887764e-01
8028,5.887523e-01
8029,5.887206e-01
8030,5.887119e-01
8031,5.887080e-01
8032,5.887077e-01
8033,5.887067e-01
8034,5.886967e-01
8035,5.887168e-01
8036,5.887242e-01
8037,5.887388e-01
8038,5.887398e-01
8039,5.887547e-01
8040,5.887725e-01
8041,5.887821e-01
8042,5.888013e-01
8043,5.888063e-01
8044,5.888407e-01
8045,5.888528e-01
8046,5.888860e-01
8047,5.888996e-01
8048,5.889397e-01
8049,5.889681e-01
8050,5.889977e-01
8051,5.890347e-01
8052,5.890641e-01
8053,5.891105e-01
8054,5.891401e-01
8055,5.891736e-01
8056,5.892095e-01
8057,5.892391e-01
8058,5.892819e-01
8059,5.892991e-01
8060,5.893479e-01
8061,5.893677e-01
8062,5.894240e-01
8063,5.894477e-01
8064,5.894952e-01
8065,5.895268e-01
8066,5.895731e-01
8067,5.896173e-01
8068,5.896517e-01
8069,5.896941e-01
8070,5.897272e-01
8071,5.897743e-01
8072,5.898104e-01
8073,5.898476e-01
8074,5.898844e-01
8075,5.899231e-01
8076,5.899638e-01
8077,5.899982e-01
8078,5.900331e-01
8079,5.900710e-01
8080,5.901099e-01
8081,5.901496e-01
8082,5.901833e-01
8083,5.902213e-01
8084,5.902601e-01
8085,5.902979e-01
8086,5.903366e-01
8087,5.903679e-01
8088,5.904127e-01
8089,5.904416e-01
8090,5.904899e-01
8091,5.905129e-01
8092,5.905620e-01
8093,5.905913e-01
8094,5.906398e-01
8095,5.906672e-01
8096,5.907158e-01
8097,5.907434e-01
8098,5.907955e-01
8099,5.908173e-01
8100,5.908677e-01
8101,5.908927e-01
8102,5.909432e-01
8103,5.909677e-01
8104,5.910088e-01
8105,5.910393e-01
8106,5.910808e-01
8107,5.911157e-01
8108,5.911480e-01
8109,5.911844e-01
8110,5.912201e-01
8111,5.912595e-01
8112,5.912904e-01
8113,5.913275e-01
8114,5.913619e-01
8115,5.913982e-01
8116,5.914320e-01
8117,5.914639e-01
8118,5.915011e-01
8119,5.915326e-01
8120,5.915713e-01
8121,5.916026e-01
8122,5.916411e-01
8123,5.916717e-01
8124,5.917117e-01
8125,5.917399e-01
8126,5.917815e-01
8127,5.918068e-01
8128,5.918491e-01
8129,5.918750e-01
8130,5.919189e-01
8131,5.919435e-01
8132,5.919879e-01
8133,5.920100e-01
8134,5.920559e-01
8135,5.920782e-01
8136,5.921246e-01
8137,5.921461e-01
8138,5.921923e-01
8139,5.922103e-01
8140,5.922568e-01
8141,5.922714e-01
8142,5.923247e-01
8143,5.923335e-01
8144,5.923907e-01
8145,5.923831e-01
8146,5.924574e-01
8147,5.924088e-01
8148,5.924955e-01
8149,5.924404e-01
8150,5.925406e-01
8151,5.924318e-01
8152,5.925022e-01
8153,5.924152e-01
8154,5.925041e-01
8155,5.924059e-01
8156,5.924194e-01
8157,5.923653e-01
8158,5.923730e-01
8159,5.923728e-01
8160,5.923300e-01
8161,5.923507e-01
8162,5.923044e-01
8163,5.923851e-01
8164,5.922445e-01
8165,5.923694e-01
8166,5.921149e-01
8167,5.922264e-01
8168,5.920336e-01
8169,5.919901e-01
8170,5.919629e-01
8171,5.917050e-01
8172,5.916567e-01
8173,5.915918e-01
8174,5.914562e-01
8175,5.914702e-01
8176,5.911345e-01
8177,5.911146e-01
8178,5.910126e-01
8179,5.908960e-01
8180,5.908409e-01
8181,5.905729e-01
8182,5.905995e-01
8183,5.905218e-01
8184,5.904462e-01
8185,5.903780e-01
8186,5.901524e-01
8187,5.901893e-01
8188,5.900960e-01
8189,5.900326e-01
8190,5.899392e-01
8191,5.897840e-01
8192,5.898216e-01
8193,5.897822e-01
8194,5.897223e-01
8195,5.896755e-01
8196,5.895663e-01
8197,5.896267e-01
8198,5.895780e-01
8199,5.895457e-01
8200,5.895033e-01
8201,5.894378e-01
8202,5.895019e-01
8203,5.894178e-01
8204,5.894365e-01
8205,5.893809e-01
8206,5.894020e-01
8207,5.894254e-01
8208,5.893803e-01
8209,5.894153e-01
8210,5.893968e-01
8211,5.894479e-01
8212,5.894265e-01
8213,5.894307e-01
8214,5.894517e-01
8215,5.894697e-01
8216,5.894977e-01
8217,5.894810e-01
8218,5.895066e-01
8219,5.895253e-01
8220,5.895582e-01
8221,5.895642e-01
8222,5.895776e-01
8223,5.896129e-01
8224,5.896579e-01
8225,5.896884e-01
8226,5.897127e-01
8227,5.897375e-01
8228,5.897893e-01
8229,5.898203e-01
8230,5.898543e-01
8231,5.898682e-01
8232,5.899083e-01
8233,5.899480e-01
8234,5.899826e-01
8235,5.900142e-01
8236,5.900359e-01
8237,5.900830e-01
8238,5.901068e-01
8239,5.901511e-01
8240,5.901652e-01
8241,5.902179e-01
8242,5.902333e-01
8243,5.902946e-01
8244,5.902991e-01
8245,5.903686e-01
8246,5.903721e-01
8247,5.904400e-01
8248,5.904371e-01
8249,5.904910e-01
8250,5.904980e-01
8251,5.905498e-01
8252,5.905663e-01
8253,5.906011e-01
8254,5.906177e-01
8255,5.906597e-01
8256,5.906855e-01
8257,5.907336e-01
8258,5.907413e-01
8259,5.908047e-01
8260,5.907925e-01
8261,5.908737e-01
8262,5.908334e-01
8263,5.909280e-01
8264,5.908436e-01
8265,5.909453e-01
8266,5.908772e-01
8267,5.909372e-01
8268,5.908997e-01
8269,5.908929e-01
8270,5.909380e-01
8271,5.908774e-01
8272,5.909284e-01
8273,5.908708e-01
8274,5.909154e-01
8275,5.908955e-01
8276,5.908702e-01
8277,5.908957e-01
8278,5.908641e-01
8279,5.909213e-01
8280,5.908786e-01
8281,5.909297e-01
8282,5.909080e-01
8283,5.909704e-01
8284,5.909373e-01
8285,5.909923e-01
8286,5.909720e-01
8287,5.910160e-01
8288,5.910068e-01
8289,5.910336e-01
8290,5.910491e-01
8291,5.910697e-01
8292,5.910754e-01
8293,5.910957e-01
8294,5.911079e-01
8295,5.911474e-01
8296,5.911415e-01
8297,5.911833e-01
8298,5.911739e-01
8299,5.912492e-01
8300,5.911942e-01
8301,5.912819e-01
8302,5.911968e-01
8303,5.913072e-01
8304,5.912024e-01
8305,5.912666e-01
8306,5.912008e-01
8307,5.912217e-01
8308,5.912050e-01
8309,5.911482e-01
8310,5.911594e-01
8311,5.911054e-01
8312,5.911394e-01
8313,5.910699e-01
8314,5.910809e-01
8315,5.910490e-01
8316,5.910875e-01
8317,5.910839e-01
8318,5.910916e-01
8319,5.911099e-01
8320,5.911320e-01
8321,5.911827e-01
8322,5.911774e-01
8323,5.912133e-01
8324,5.912144e-01
8325,5.912669e-01
8326,5.912719e-01
8327,5.912908e-01
8328,5.913152e-01
8329,5.913328e-01
8330,5.913843e-01
8331,5.913707e-01
8332,5.914308e-01
8333,5.914147e-01
8334,5.914811e-01
8335,5.914558e-01
8336,5.915057e-01
8337,5.915056e-01
8338,5.915403e-01
8339,5.915483e-01
8340,5.915663e-01
8341,5.915998e-01
8342,5.916176e-01
8343,5.916495e-01
8344,5.916638e-01
8345,5.916991e-01
8346,5.917293e-01
8347,5.917557e-01
8348,5.917964e-01
8349,5.918088e-01
8350,5.918754e-01
8351,5.918612e-01
8352,5.919531e-01
8353,5.918596e-01
8354,5.919704e-01
8355,5.918626e-01
8356,5.919764e-01
8357,5.918512e-01
8358,5.918906e-01
8359,5.918305e-01
8360,5.918065e-01
8361,5.918162e-01
8362,5.917047e-01
8363,5.917357e-01
8364,5.916010e-01
8365,5.916272e-01
8366,5.915256e-01
8367,5.915236e-01
8368,5.914735e-01
8369,5.914604e-01
8370,5.914621e-01
8371,5.914416e-01
8372,5.914714e-01
8373,5.914469e-01
8374,5.914917e-01
8375,5.914513e-01
8376,5.914978e-01
8377,5.914806e-01
8378,5.915188e-01
8379,5.915120e-01
8380,5.915185e-01
8381,5.915418e-01
8382,5.915466e-01
8383,5.915741e-01
8384,5.915620e-01
8385,5.915886e-01
8386,5.916006e-01
8387,5.916224e-01
8388,5.916388e-01
8389,5.916469e-01
8390,5.916846e-01
8391,5.916945e-01
8392,5.917329e-01
8393,5.917363e-01
8394,5.917740e-01
8395,5.917906e-01
8396,5.918254e-01
8397,5.918453e-01
8398,5.918763e-01
8399,5.919045e-01
8400,5.919418e-01
8401,5.919651e-01
8402,5.920081e-01
8403,5.920178e-01
8404,5.920703e-01
8405,5.920677e-01
8406,5.921407e-01
8407,5.921040e-01
8408,5.921960e-01
8409,5.921121e-01
8410,5.922369e-01
8411,5.920725e-01
8412,5.921764e-01
8413,5.920670e-01
8414,5.921251e-01
8415,5.920774e-01
8416,5.919787e-01
8417,5.919991e-01
8418,5.918848e-01
8419,5.919049e-01
8420,5.918025e-01
8421,5.917714e-01
8422,5.917447e-01
8423,5.916755e-01
8424,5.917104e-01
8425,5.915997e-01
8426,5.916653e-01
8427,5.915494e-01
8428,5.916197e-01
8429,5.915258e-01
8430,5.915698e-01
8431,5.915290e-01
8432,5.915417e-01
8433,5.915288e-01
8434,5.915133e-01
8435,5.915341e-01
8436,5.914887e-01
8437,5.915120e-01
8438,5.914555e-01
8439,5.914846e-01
8440,5.914416e-01
8441,5.914708e-01
8442,5.914410e-01
8443,5.914696e-01
8444,5.914439e-01
8445,5.914836e-01
8446,5.914553e-01
8447,5.915140e-01
8448,5.914510e-01
8449,5.915398e-01
8450,5.914704e-01
8451,5.915917e-01
8452,5.914585e-01
8453,5.915382e-01
8454,5.914462e-01
8455,5.914904e-01
8456,5.914555e-01
8457,5.913612e-01
8458,5.913872e-01
8459,5.912579e-01
8460,5.913110e-01
8461,5.912017e-01
8462,5.911961e-01
8463,5.911472e-01
8464,5.911016e-01
8465,5.911310e-01
8466,5.910716e-01
8467,5.911059e-01
8468,5.910343e-01
8469,5.910901e-01
8470,5.910566e-01
8471,5.911044e-01
8472,5.910400e-01
8473,5.910854e-01
8474,5.910596e-01
8475,5.911232e-01
8476,5.910750e-01
8477,5.910912e-01
8478,5.910752e-01
8479,5.911097e-01
8480,5.911061e-01
8481,5.911011e-01
8482,5.910982e-01
8483,5.911077e-01
8484,5.911211e-01
8485,5.911149e-01
8486,5.911226e-01
8487,5.911298e-01
8488,5.911648e-01
8489,5.911739e-01
8490,5.912083e-01
8491,5.912178e-01
8492,5.912731e-01
8493,5.912814e-01
8494,5.913309e-01
8495,5.913252e-01
8496,5.913948e-01
8497,5.913689e-01
8498,5.914526e-01
8499,5.913741e-01
8500,5.914686e-01
8501,5.913978e-01
8502,5.914680e-01
8503,5.913948e-01
8504,5.913898e-01
8505,5.914006e-01
8506,5.913671e-01
8507,5.914116e-01
8508,5.913212e-01
8509,5.913594e-01
8510,5.912997e-01
8511,5.913357e-01
8512,5.913222e-01
8513,5.913056e-01
8514,5.913391e-01
8515,5.912977e-01
8516,5.913812e-01
8517,5.912789e-01
8518,5.913938e-01
8519,5.912133e-01
8520,5.913210e-01
8521,5.911701e-01
8522,5.912001e-01
8523,5.911387e-01
8524,5.909918e-01
8525,5.910044e-01
8526,5.908540e-01
8527,5.908749e-01
8528,5.907636e-01
8529,5.906743e-01
8530,5.906420e-01
8531,5.905384e-01
8532,5.905608e-01
8533,5.904076e-01
8534,5.904601e-01
8535,5.903227e-01
8536,5.904204e-01
8537,5.901745e-01
8538,5.902370e-01
8539,5.900790e-01
8540,5.901077e-01
8541,5.900109e-01
8542,5.898483e-01
8543,5.898405e-01
8544,5.897491e-01
8545,5.897219e-01
8546,5.896275e-01
8547,5.894529e-01
8548,5.894387e-01
8549,5.893281e-01
8550,5.893188e-01
8551,5.891826e-01
8552,5.891118e-01
8553,5.891345e-01
8554,5.890735e-01
8555,5.891247e-01
8556,5.889378e-01
8557,5.890206e-01
8558,5.889407e-01
8559,5.890107e-01
8560,5.889272e-01
8561,5.888691e-01
8562,5.888893e-01
8563,5.888720e-01
8564,5.888726e-01
8565,5.887660e-01
8566,5.887097e-01
8567,5.887008e-01
8568,5.886629e-01
8569,5.886232e-01
8570,5.885239e-01
8571,5.885550e-01
8572,5.885331e-01
8573,5.885745e-01
8574,5.884886e-01
8575,5.885327e-01
8576,5.885499e-01
8577,5.886216e-01
8578,5.885974e-01
8579,5.885921e-01
8580,5.886393e-01
8581,5.886774e-01
8582,5.887207e-01
8583,5.886709e-01
8584,5.887221e-01
8585,5.887217e-01
8586,5.887974e-01
