38900 [5.22e-01]
39000 [5.22e-01]
39100 [5.22e-01]
39200 [5.23e-01]
39300 [5.22e-01]
39400 [5.23e-01]
39500 [5.23e-01]
39600 [5.23e-01]
39700 [5.23e-01]
39800 [5.23e-01]
39900 [5.23e-01]
40000 [5.23e-01]
40100 [5.23e-01]
40200 [5.24e-01]
40300 [5.24e-01]
40400 [5.24e-01]
40500 [5.24e-01]
40600 [5.24e-01]
40700 [5.24e-01]
40800 [5.24e-01]
40900 [5.25e-01]
41000 [5.24e-01]
41100 [5.25e-01]
41200 [5.25e-01]
41300 [5.25e-01]
41400 [5.24e-01]
41500 [5.25e-01]
41600 [5.25e-01]
41700 [5.25e-01]
41800 [5.26e-01]
41900 [5.25e-01]
42000 [5.26e-01]
42100 [5.25e-01]
42200 [5.26e-01]
42300 [5.26e-01]
42400 [5.26e-01]
42500 [5.26e-01]
42600 [5.26e-01]
42700 [5.26e-01]
42800 [5.26e-01]
42900 [5.27e-01]
43000 [5.27e-01]
43100 [5.27e-01]
43200 [5.27e-01]
43300 [5.26e-01]
43400 [5.27e-01]
43500 [5.27e-01]
43600 [5.27e-01]
43700 [5.28e-01]
43800 [5.27e-01]
43900 [5.28e-01]
44000 [5.27e-01]
44100 [5.28e-01]
44200 [5.28e-01]
44300 [5.28e-01]
44400 [5.28e-01]
44500 [5.28e-01]
44600 [5.28e-01]
44700 [5.29e-01]
44800 [5.28e-01]
44900 [5.29e-01]
45000 [5.29e-01]
45100 [5.29e-01]
45200 [5.29e-01]
45300 [5.28e-01]
45400 [5.29e-01]
45500 [5.29e-01]
45600 [5.29e-01]
45700 [5.29e-01]
45800 [5.30e-01]
45900 [5.29e-01]
46000 [5.30e-01]
46100 [5.30e-01]
46200 [5.29e-01]
46300 [5.30e-01]
46400 [5.30e-01]
46500 [5.30e-01]
46600 [5.30e-01]
46700 [5.30e-01]
46800 [5.30e-01]
46900 [5.30e-01]
47000 [5.31e-01]
47100 [5.31e-01]
47200 [5.31e-01]
47300 [5.31e-01]
47400 [5.30e-01]
47500 [5.31e-01]
47600 [5.31e-01]
47700 [5.31e-01]
47800 [5.31e-01]
47900 [5.32e-01]
48000 [5.31e-01]
48100 [5.32e-01]
48200 [5.32e-01]
48300 [5.31e-01]
48400 [5.32e-01]
48500 [5.32e-01]
48600 [5.32e-01]
48700 [5.32e-01]
48800 [5.32e-01]
48900 [5.32e-01]
49000 [5.32e-01]
49100 [5.32e-01]
49200 [5.33e-01]
49300 [5.32e-01]
49400 [5.33e-01]
49500 [5.33e-01]
49600 [5.32e-01]
49700 [5.33e-01]
49800 [5.33e-01]
49900 [5.32e-01]
50000 [5.33e-01]
50100 [5.33e-01]
50200 [5.33e-01]
50300 [5.33e-01]
50400 [5.34e-01]
50500 [5.33e-01]
50600 [5.34e-01]
50700 [5.34e-01]
50800 [5.33e-01]
50900 [5.34e-01]
51000 [5.34e-01]
51100 [5.34e-01]
51200 [5.34e-01]
51300 [5.34e-01]
51400 [5.34e-01]
51500 [5.34e-01]
51600 [5.35e-01]
51700 [5.34e-01]
51800 [5.34e-01]
51900 [5.35e-01]
52000 [5.34e-01]
52100 [5.35e-01]
52200 [5.35e-01]
52300 [5.35e-01]
52400 [5.35e-01]
52500 [5.35e-01]
52600 [5.35e-01]
52700 [5.35e-01]
52800 [5.35e-01]
52900 [5.36e-01]
53000 [5.35e-01]
53100 [5.35e-01]
53200 [5.36e-01]
53300 [5.35e-01]
53400 [5.36e-01]
53500 [5.36e-01]
53600 [5.36e-01]
53700 [5.36e-01]
53800 [5.36e-01]
53900 [5.36e-01]
54000 [5.36e-01]
54100 [5.36e-01]
54200 [5.36e-01]
54300 [5.36e-01]
54400 [5.37e-01]
54500 [5.36e-01]
54600 [5.36e-01]
54700 [5.37e-01]
54800 [5.36e-01]
54900 [5.37e-01]
55000 [5.37e-01]
55100 [5.36e-01]
55200 [5.37e-01]
55300 [5.37e-01]
55400 [5.36e-01]
55500 [5.37e-01]
55600 [5.37e-01]
55700 [5.37e-01]
55800 [5.37e-01]
55900 [5.38e-01]
56000 [5.37e-01]
56100 [5.37e-01]
56200 [5.38e-01]
56300 [5.37e-01]
56400 [5.38e-01]
56500 [5.38e-01]
56600 [5.37e-01]
56700 [5.38e-01]
56800 [5.38e-01]
56900 [5.38e-01]
57000 [5.38e-01]
57100 [5.38e-01]
57200 [5.38e-01]
57300 [5.38e-01]
57400 [5.38e-01]
57500 [5.38e-01]
57600 [5.39e-01]
57700 [5.39e-01]
57800 [5.38e-01]
57900 [5.39e-01]
58000 [5.39e-01]
58100 [5.39e-01]
58200 [5.39e-01]
58300 [5.39e-01]
58400 [5.39e-01]
58500 [5.39e-01]
58600 [5.39e-01]
58700 [5.39e-01]
58800 [5.39e-01]
58900 [5.39e-01]
59000 [5.39e-01]
59100 [5.39e-01]
59200 [5.40e-01]
59300 [5.39e-01]
59400 [5.40e-01]
59500 [5.40e-01]
59600 [5.39e-01]
59700 [5.40e-01]
59800 [5.40e-01]
59900 [5.39e-01]
60000 [5.40e-01]
