# step, loss_train, loss_test, metrics_test
2.300000000000000000e+04 1.084909725189208984e+01 1.671284586191177368e-01 8.249887265264987946e-03 3.451132215559482574e-07 6.891364746093750000e+02 6.851401805877685547e+00 1.671284586191177368e-01 8.249887265264987946e-03 3.451132215559482574e-07 6.891364746093750000e+02 2.253894161835756915e-01
2.400000000000000000e+04 8.952419281005859375e+00 3.469083309173583984e-01 2.534468658268451691e-03 1.060834620147943497e-08 5.381320190429687500e+02 5.753098487854003906e+00 3.469083309173583984e-01 2.534468658268451691e-03 1.060834620147943497e-08 5.381320190429687500e+02 1.918201604767121315e-01
2.500000000000000000e+04 7.752645015716552734e+00 2.693422436714172363e-01 1.127402298152446747e-03 1.057889903677278198e-06 4.257979125976562500e+02 4.605351924896240234e+00 2.693422436714172363e-01 1.127402298152446747e-03 1.057889903677278198e-06 4.257979125976562500e+02 1.640793443791601636e-01
2.600000000000000000e+04 5.236866950988769531e+00 1.854715347290039062e-01 6.144389044493436813e-04 1.152657205238938332e-07 3.316047668457031250e+02 2.694284200668334961e+00 1.854715347290039062e-01 6.144389044493436813e-04 1.152657205238938332e-07 3.316047668457031250e+02 1.395294223244614162e-01
2.700000000000000000e+04 3.659313678741455078e+00 1.310878396034240723e-01 2.985853643622249365e-04 1.801026883185841143e-09 2.538815002441406250e+02 2.315173149108886719e+00 1.310878396034240723e-01 2.985853643622249365e-04 1.801026883185841143e-09 2.538815002441406250e+02 1.181253996633472025e-01
2.800000000000000000e+04 3.010603904724121094e+00 9.224033355712890625e-02 1.483067899243906140e-04 1.478497324569616467e-08 1.908486938476562500e+02 1.679849982261657715e+00 9.224033355712890625e-02 1.483067899243906140e-04 1.478497324569616467e-08 1.908486938476562500e+02 9.950355156266660339e-02
2.900000000000000000e+04 2.708307981491088867e+00 6.552650034427642822e-02 6.701910751871764660e-05 2.492490693839499727e-07 1.409698181152343750e+02 3.371599435806274414e+00 6.552650034427642822e-02 6.701910751871764660e-05 2.492490693839499727e-07 1.409698181152343750e+02 8.325743622591012805e-02
3.000000000000000000e+04 4.482491016387939453e+00 4.573917388916015625e-02 3.909552469849586487e-05 1.002717908704653382e-10 1.024190444946289062e+02 7.289740085601806641e+00 4.573917388916015625e-02 3.909552469849586487e-05 1.002717908704653382e-10 1.024190444946289062e+02 6.911922353291666266e-02
3.100000000000000000e+04 1.711295723915100098e+00 3.288254514336585999e-02 5.065834102424560115e-06 1.379796685796463862e-07 7.337972259521484375e+01 1.881215333938598633e+00 3.288254514336585999e-02 5.065834102424560115e-06 1.379796685796463862e-07 7.337972259521484375e+01 5.737075564827167490e-02
3.200000000000000000e+04 1.373880267143249512e+00 2.201557531952857971e-02 2.271502808071090840e-06 4.029993760923389345e-08 5.260363388061523438e+01 1.480289578437805176e+00 2.201557531952857971e-02 2.271502808071090840e-06 4.029993760923389345e-08 5.260363388061523438e+01 4.788158431597232950e-02
3.300000000000000000e+04 1.709704995155334473e+00 1.434029638767242432e-02 1.286244071252440335e-07 1.673554152148426510e-06 3.788833999633789062e+01 1.229599714279174805e+00 1.434029638767242432e-02 1.286244071252440335e-07 1.673554152148426510e-06 3.788833999633789062e+01 4.014099345584718620e-02
3.400000000000000000e+04 4.439123630523681641e+00 1.045176759362220764e-02 6.032501460140338168e-06 4.088817604497307912e-07 2.726195716857910156e+01 4.612745285034179688e+00 1.045176759362220764e-02 6.032501460140338168e-06 4.088817604497307912e-07 2.726195716857910156e+01 3.390228218300528340e-02
3.500000000000000000e+04 1.285410165786743164e+00 7.187280803918838501e-03 5.029305157222552225e-06 2.013350695051485673e-07 2.004463958740234375e+01 5.567005276679992676e-01 7.187280803918838501e-03 5.029305157222552225e-06 2.013350695051485673e-07 2.004463958740234375e+01 2.877703937562246794e-02
3.600000000000000000e+04 2.663261175155639648e+00 5.004111677408218384e-03 4.563415529901249101e-07 9.459313332627061754e-08 1.488066577911376953e+01 4.417790889739990234e+00 5.004111677408218384e-03 4.563415529901249101e-07 9.459313332627061754e-08 1.488066577911376953e+01 2.455275772050122957e-02
3.700000000000000000e+04 1.000571846961975098e+00 3.454718738794326782e-03 6.321687578747514635e-06 3.884108537022257224e-07 1.105242919921875000e+01 5.741199254989624023e-01 3.454718738794326782e-03 6.321687578747514635e-06 3.884108537022257224e-07 1.105242919921875000e+01 2.105711344110247976e-02
3.800000000000000000e+04 2.017496824264526367e+00 2.653658390045166016e-03 1.172411703009856865e-05 2.776289420580724254e-07 8.273947715759277344e+00 5.204497575759887695e-01 2.653658390045166016e-03 1.172411703009856865e-05 2.776289420580724254e-07 8.273947715759277344e+00 1.813516567673737964e-02
3.900000000000000000e+04 2.012832641601562500e+00 1.535430550575256348e-03 9.043011232279241085e-06 1.429054691470810212e-06 6.280244827270507812e+00 2.628147602081298828e+00 1.535430550575256348e-03 9.043011232279241085e-06 1.429054691470810212e-06 6.280244827270507812e+00 1.560924286836060798e-02
4.000000000000000000e+04 5.639099478721618652e-01 1.197639852762222290e-03 1.260076805920107290e-05 9.606537787476554513e-10 4.766545772552490234e+00 2.304510921239852905e-01 1.197639852762222290e-03 1.260076805920107290e-05 9.606537787476554513e-10 4.766545772552490234e+00 1.360082924660558322e-02
4.100000000000000000e+04 1.290834546089172363e+00 8.264221251010894775e-04 1.054539097822271287e-05 1.998893139898427762e-06 3.642161846160888672e+00 4.407339692115783691e-01 8.264221251010894775e-04 1.054539097822271287e-05 1.998893139898427762e-06 3.642161846160888672e+00 1.187656624569456004e-02
4.200000000000000000e+04 2.041669845581054688e+00 5.782991647720336914e-04 2.434949601592961699e-05 2.296530965395504609e-07 2.823825597763061523e+00 2.746740818023681641e+00 5.782991647720336914e-04 2.434949601592961699e-05 2.296530965395504609e-07 2.823825597763061523e+00 1.038589803499083766e-02
4.300000000000000000e+04 1.059080958366394043e+00 4.306435585021972656e-04 1.020072068058652803e-05 3.001789536938304082e-07 2.192766904830932617e+00 1.862095236778259277e+00 4.306435585021972656e-04 1.020072068058652803e-05 3.001789536938304082e-07 2.192766904830932617e+00 9.113997123574236331e-03
4.400000000000000000e+04 3.542217016220092773e+00 3.696419298648834229e-04 2.771660365397110581e-05 6.925656634848564863e-06 1.713884592056274414e+00 2.310636997222900391e+00 3.696419298648834229e-04 2.771660365397110581e-05 6.925656634848564863e-06 1.713884592056274414e+00 7.799366327565948609e-03
4.500000000000000000e+04 1.547545671463012695e+00 2.254396677017211914e-04 2.333973679924383759e-05 4.695195912063354626e-07 1.328492879867553711e+00 7.147027254104614258e-01 2.254396677017211914e-04 2.333973679924383759e-05 4.695195912063354626e-07 1.328492879867553711e+00 7.065793456470503657e-03
4.600000000000000000e+04 3.188973069190979004e-01 2.181679010391235352e-04 2.436376416881103069e-05 1.882881406345404685e-09 1.039064168930053711e+00 2.764262259006500244e-01 2.181679010391235352e-04 2.436376416881103069e-05 1.882881406345404685e-09 1.039064168930053711e+00 6.214406693311696692e-03
4.700000000000000000e+04 4.206018447875976562e+00 2.365708351135253906e-04 6.246323027880862355e-05 9.960442639567190781e-07 8.011657595634460449e-01 1.014506816864013672e+01 2.365708351135253906e-04 6.246323027880862355e-05 9.960442639567190781e-07 8.011657595634460449e-01 5.417162522718202596e-03
4.800000000000000000e+04 3.442098200321197510e-01 1.076608896255493164e-04 2.243725066364277154e-05 1.268765572604024783e-07 6.443883180618286133e-01 3.519039154052734375e-01 1.076608896255493164e-04 2.243725066364277154e-05 1.268765572604024783e-07 6.443883180618286133e-01 4.880973875558743819e-03
4.900000000000000000e+04 2.673213958740234375e+00 5.728006362915039062e-05 9.032439265865832567e-06 1.381573611070052721e-06 5.194804072380065918e-01 5.552803039550781250e+00 5.728006362915039062e-05 9.032439265865832567e-06 1.381573611070052721e-06 5.194804072380065918e-01 4.388516194780583447e-03
5.000000000000000000e+04 3.205098807811737061e-01 8.381903171539306641e-05 2.782056799333076924e-05 1.110515768232289702e-08 4.037295281887054443e-01 8.339021354913711548e-02 8.381903171539306641e-05 2.782056799333076924e-05 1.110515768232289702e-08 4.037295281887054443e-01 3.849276076268008401e-03
