,beta,params,lr
3707,6.000713e-01,4.415605e-04,1.953125e-06
3708,6.000683e-01,3.841378e-04,1.953125e-06
3709,6.000662e-01,4.660051e-04,1.953125e-06
3710,6.000643e-01,4.110082e-04,1.953125e-06
3711,6.000660e-01,5.366713e-04,1.953125e-06
3712,6.000677e-01,3.889362e-04,1.953125e-06
3713,6.000702e-01,4.760112e-04,1.953125e-06
3714,6.000642e-01,6.698657e-04,1.953125e-06
3715,6.000596e-01,4.022195e-04,1.953125e-06
3716,6.000611e-01,4.293159e-04,1.953125e-06
3717,6.000647e-01,3.071163e-04,1.953125e-06
3718,6.000689e-01,4.633756e-04,1.953125e-06
3719,6.000699e-01,7.226258e-04,1.953125e-06
3720,6.000767e-01,5.691535e-04,1.953125e-06
3721,6.000817e-01,3.530668e-04,1.953125e-06
3722,6.000788e-01,3.605438e-04,1.953125e-06
3723,6.000799e-01,2.615592e-04,1.953125e-06
3724,6.000849e-01,3.232801e-04,1.953125e-06
3725,6.000838e-01,3.801957e-04,1.953125e-06
3726,6.000831e-01,2.422228e-04,1.953125e-06
3727,6.000859e-01,5.142745e-04,1.953125e-06
3728,6.000888e-01,4.487929e-04,1.953125e-06
3729,6.000909e-01,4.187496e-04,1.953125e-06
3730,6.000865e-01,5.705715e-04,1.953125e-06
3731,6.000821e-01,3.017132e-04,1.953125e-06
3732,6.000839e-01,4.899258e-04,1.953125e-06
3733,6.000755e-01,6.503628e-04,1.953125e-06
3734,6.000800e-01,5.304872e-04,1.953125e-06
3735,6.000768e-01,6.184444e-04,1.953125e-06
3736,6.000772e-01,4.728353e-04,1.953125e-06
3737,6.000760e-01,6.311358e-04,1.953125e-06
3738,6.000833e-01,4.555754e-04,1.953125e-06
3739,6.000761e-01,5.621009e-04,1.953125e-06
3740,6.000698e-01,3.685246e-04,1.953125e-06
3741,6.000716e-01,3.697198e-04,1.953125e-06
3742,6.000643e-01,5.722240e-04,1.953125e-06
3743,6.000598e-01,3.799952e-04,1.953125e-06
3744,6.000606e-01,4.252136e-04,1.953125e-06
3745,6.000529e-01,3.556160e-04,1.953125e-06
3746,6.000542e-01,5.492667e-04,1.953125e-06
3747,6.000504e-01,4.861262e-04,1.953125e-06
3748,6.000463e-01,5.059318e-04,1.953125e-06
3749,6.000420e-01,3.178138e-04,1.953125e-06
3750,6.000431e-01,3.991126e-04,1.953125e-06
3751,6.000459e-01,6.366998e-04,1.953125e-06
3752,6.000492e-01,3.042636e-04,1.953125e-06
3753,6.000462e-01,3.618073e-04,1.953125e-06
3754,6.000463e-01,4.769529e-04,1.953125e-06
3755,6.000512e-01,6.843777e-04,1.953125e-06
3756,6.000448e-01,3.929242e-04,1.953125e-06
3757,6.000402e-01,4.664407e-04,1.953125e-06
3758,6.000387e-01,3.917437e-04,1.953125e-06
3759,6.000379e-01,6.713781e-04,1.953125e-06
3760,6.000413e-01,5.687994e-04,1.953125e-06
3761,6.000408e-01,4.888778e-04,1.953125e-06
3762,6.000423e-01,7.107419e-04,1.953125e-06
3763,6.000412e-01,5.867836e-04,1.953125e-06
3764,6.000422e-01,3.022724e-04,1.953125e-06
3765,6.000378e-01,4.634319e-04,1.953125e-06
3766,6.000363e-01,3.746111e-04,1.953125e-06
3767,6.000367e-01,4.208938e-04,1.953125e-06
3768,6.000345e-01,2.740298e-04,1.953125e-06
3769,6.000331e-01,4.066333e-04,1.953125e-06
3770,6.000322e-01,4.328180e-04,1.953125e-06
3771,6.000355e-01,4.239642e-04,1.953125e-06
3772,6.000324e-01,5.568156e-04,1.953125e-06
3773,6.000390e-01,2.484928e-04,1.953125e-06
3774,6.000450e-01,5.482673e-04,1.953125e-06
3775,6.000406e-01,5.258285e-04,1.953125e-06
3776,6.000447e-01,3.320233e-04,1.953125e-06
3777,6.000530e-01,5.877945e-04,1.953125e-06
3778,6.000533e-01,5.638822e-04,1.953125e-06
3779,6.000513e-01,3.748182e-04,1.953125e-06
3780,6.000507e-01,4.754112e-04,1.953125e-06
3781,6.000484e-01,6.641771e-04,1.953125e-06
3782,6.000379e-01,6.151882e-04,1.953125e-06
3783,6.000398e-01,7.640460e-04,1.953125e-06
3784,6.000465e-01,6.306496e-04,1.953125e-06
3785,6.000354e-01,9.138790e-04,1.953125e-06
3786,6.000310e-01,4.257262e-04,1.953125e-06
3787,6.000370e-01,1.025690e-03,1.953125e-06
3788,6.000301e-01,6.651806e-04,1.953125e-06
3789,6.000276e-01,4.629981e-04,1.953125e-06
3790,6.000285e-01,3.254740e-04,1.953125e-06
3791,6.000322e-01,4.383438e-04,1.953125e-06
3792,6.000270e-01,3.768107e-04,1.953125e-06
3793,6.000199e-01,4.719749e-04,1.953125e-06
3794,6.000208e-01,3.893827e-04,1.953125e-06
3795,6.000161e-01,3.256249e-04,1.953125e-06
3796,6.000181e-01,4.506437e-04,1.953125e-06
3797,6.000199e-01,4.135877e-04,1.953125e-06
3798,6.000248e-01,3.922394e-04,1.953125e-06
3799,6.000312e-01,3.760141e-04,1.953125e-06
3800,6.000253e-01,3.749625e-04,1.953125e-06
3801,6.000267e-01,4.741136e-04,1.953125e-06
3802,6.000289e-01,3.029903e-04,1.953125e-06
3803,6.000268e-01,3.681071e-04,1.953125e-06
3804,6.000262e-01,2.964710e-04,1.953125e-06
3805,6.000240e-01,3.695156e-04,1.953125e-06
3806,6.000336e-01,3.224228e-04,1.953125e-06
3807,6.000376e-01,3.985912e-04,1.953125e-06
3808,6.000424e-01,4.748612e-04,1.953125e-06
3809,6.000379e-01,4.271642e-04,1.953125e-06
3810,6.000369e-01,4.680395e-04,1.953125e-06
3811,6.000351e-01,4.447237e-04,1.953125e-06
3812,6.000409e-01,4.832272e-04,1.953125e-06
3813,6.000375e-01,7.803315e-04,1.953125e-06
3814,6.000364e-01,6.278842e-04,1.953125e-06
3815,6.000319e-01,6.293484e-04,1.953125e-06
3816,6.000360e-01,5.264534e-04,1.953125e-06
3817,6.000361e-01,4.634341e-04,1.953125e-06
3818,6.000318e-01,4.566937e-04,1.953125e-06
3819,6.000338e-01,4.583405e-04,1.953125e-06
3820,6.000424e-01,8.116607e-04,1.953125e-06
3821,6.000460e-01,5.275085e-04,1.953125e-06
3822,6.000498e-01,2.268635e-04,1.953125e-06
3823,6.000530e-01,2.752451e-04,1.953125e-06
3824,6.000534e-01,6.433553e-04,1.953125e-06
3825,6.000494e-01,5.346471e-04,1.953125e-06
3826,6.000541e-01,3.207408e-04,1.000000e-06
3827,6.000529e-01,2.715636e-04,1.000000e-06
3828,6.000503e-01,1.548868e-04,1.000000e-06
3829,6.000549e-01,1.837712e-04,1.000000e-06
3830,6.000544e-01,2.072347e-04,1.000000e-06
3831,6.000539e-01,2.141137e-04,1.000000e-06
3832,6.000563e-01,1.753934e-04,1.000000e-06
3833,6.000538e-01,1.118170e-04,1.000000e-06
3834,6.000571e-01,2.119907e-04,1.000000e-06
3835,6.000554e-01,1.737882e-04,1.000000e-06
3836,6.000559e-01,1.686312e-04,1.000000e-06
3837,6.000518e-01,2.579090e-04,1.000000e-06
3838,6.000559e-01,3.641218e-04,1.000000e-06
3839,6.000545e-01,2.707142e-04,1.000000e-06
3840,6.000548e-01,2.037752e-04,1.000000e-06
3841,6.000566e-01,2.272538e-04,1.000000e-06
3842,6.000572e-01,1.925535e-04,1.000000e-06
3843,6.000568e-01,2.739104e-04,1.000000e-06
3844,6.000530e-01,2.562549e-04,1.000000e-06
3845,6.000516e-01,2.777547e-04,1.000000e-06
3846,6.000524e-01,2.409285e-04,1.000000e-06
3847,6.000530e-01,1.121990e-04,1.000000e-06
3848,6.000531e-01,1.797216e-04,1.000000e-06
3849,6.000546e-01,1.966616e-04,1.000000e-06
3850,6.000523e-01,3.149841e-04,1.000000e-06
3851,6.000578e-01,5.099065e-04,1.000000e-06
3852,6.000569e-01,2.077742e-04,1.000000e-06
3853,6.000565e-01,3.109929e-04,1.000000e-06
3854,6.000562e-01,1.950293e-04,1.000000e-06
3855,6.000550e-01,2.375398e-04,1.000000e-06
3856,6.000568e-01,1.726283e-04,1.000000e-06
3857,6.000561e-01,1.547434e-04,1.000000e-06
3858,6.000580e-01,2.631039e-04,1.000000e-06
3859,6.000583e-01,9.593742e-05,1.000000e-06
3860,6.000602e-01,1.611338e-04,1.000000e-06
3861,6.000584e-01,2.696526e-04,1.000000e-06
3862,6.000593e-01,1.578624e-04,1.000000e-06
3863,6.000592e-01,2.161260e-04,1.000000e-06
3864,6.000624e-01,8.334310e-05,1.000000e-06
3865,6.000628e-01,1.644215e-04,1.000000e-06
3866,6.000618e-01,3.080138e-04,1.000000e-06
3867,6.000652e-01,2.465200e-04,1.000000e-06
3868,6.000640e-01,1.874348e-04,1.000000e-06
3869,6.000668e-01,1.908618e-04,1.000000e-06
3870,6.000694e-01,2.642142e-04,1.000000e-06
3871,6.000676e-01,2.047314e-04,1.000000e-06
3872,6.000708e-01,2.121488e-04,1.000000e-06
3873,6.000701e-01,2.519552e-04,1.000000e-06
3874,6.000746e-01,3.092851e-04,1.000000e-06
3875,6.000724e-01,2.554712e-04,1.000000e-06
3876,6.000758e-01,2.358340e-04,1.000000e-06
3877,6.000761e-01,2.172713e-04,1.000000e-06
3878,6.000766e-01,2.710499e-04,1.000000e-06
3879,6.000800e-01,2.043789e-04,1.000000e-06
3880,6.000821e-01,1.543503e-04,1.000000e-06
3881,6.000816e-01,1.920241e-04,1.000000e-06
3882,6.000844e-01,2.613519e-04,1.000000e-06
3883,6.000813e-01,3.487743e-04,1.000000e-06
3884,6.000848e-01,3.563825e-04,1.000000e-06
3885,6.000853e-01,1.647838e-04,1.000000e-06
3886,6.000819e-01,2.917100e-04,1.000000e-06
3887,6.000810e-01,3.496246e-04,1.000000e-06
3888,6.000807e-01,2.134207e-04,1.000000e-06
3889,6.000777e-01,1.867098e-04,1.000000e-06
3890,6.000772e-01,2.698004e-04,1.000000e-06
3891,6.000744e-01,2.281850e-04,1.000000e-06
3892,6.000718e-01,1.954021e-04,1.000000e-06
3893,6.000693e-01,2.329783e-04,1.000000e-06
3894,6.000681e-01,1.686622e-04,1.000000e-06
3895,6.000696e-01,2.079147e-04,1.000000e-06
3896,6.000674e-01,1.753759e-04,1.000000e-06
3897,6.000667e-01,1.920913e-04,1.000000e-06
3898,6.000634e-01,2.681784e-04,1.000000e-06
3899,6.000623e-01,4.740772e-04,1.000000e-06
3900,6.000645e-01,2.278716e-04,1.000000e-06
3901,6.000655e-01,1.368075e-04,1.000000e-06
3902,6.000662e-01,1.824201e-04,1.000000e-06
3903,6.000654e-01,1.939243e-04,1.000000e-06
3904,6.000668e-01,1.412889e-04,1.000000e-06
3905,6.000673e-01,2.352031e-04,1.000000e-06
3906,6.000679e-01,2.483631e-04,1.000000e-06
3907,6.000692e-01,2.217928e-04,1.000000e-06
3908,6.000683e-01,2.272940e-04,1.000000e-06
3909,6.000665e-01,2.703355e-04,1.000000e-06
3910,6.000693e-01,2.361974e-04,1.000000e-06
3911,6.000702e-01,1.296275e-04,1.000000e-06
3912,6.000701e-01,2.250582e-04,1.000000e-06
3913,6.000695e-01,2.118070e-04,1.000000e-06
3914,6.000693e-01,1.262251e-04,1.000000e-06
3915,6.000721e-01,2.002994e-04,1.000000e-06
3916,6.000692e-01,2.163738e-04,1.000000e-06
3917,6.000678e-01,1.020539e-04,1.000000e-06
3918,6.000650e-01,2.866338e-04,1.000000e-06
3919,6.000659e-01,3.175374e-04,1.000000e-06
3920,6.000690e-01,1.995971e-04,1.000000e-06
3921,6.000663e-01,2.534820e-04,1.000000e-06
3922,6.000660e-01,2.787755e-04,1.000000e-06
3923,6.000656e-01,1.688784e-04,1.000000e-06
3924,6.000631e-01,1.503803e-04,1.000000e-06
3925,6.000644e-01,1.874591e-04,1.000000e-06
3926,6.000654e-01,2.522866e-04,1.000000e-06
3927,6.000636e-01,2.756371e-04,1.000000e-06
3928,6.000652e-01,2.302589e-04,1.000000e-06
3929,6.000649e-01,2.881051e-04,1.000000e-06
3930,6.000628e-01,2.612927e-04,1.000000e-06
3931,6.000648e-01,2.537501e-04,1.000000e-06
3932,6.000633e-01,2.162875e-04,1.000000e-06
3933,6.000609e-01,3.397666e-04,1.000000e-06
3934,6.000625e-01,1.841132e-04,1.000000e-06
3935,6.000641e-01,2.464446e-04,1.000000e-06
3936,6.000655e-01,1.122015e-04,1.000000e-06
3937,6.000648e-01,1.743141e-04,1.000000e-06
3938,6.000664e-01,2.350951e-04,1.000000e-06
3939,6.000676e-01,2.116892e-04,1.000000e-06
3940,6.000690e-01,1.991164e-04,1.000000e-06
3941,6.000692e-01,2.170160e-04,1.000000e-06
3942,6.000693e-01,9.448741e-05,1.000000e-06
3943,6.000725e-01,2.296765e-04,1.000000e-06
3944,6.000759e-01,1.646022e-04,1.000000e-06
3945,6.000757e-01,1.258592e-04,1.000000e-06
3946,6.000757e-01,2.896062e-04,1.000000e-06
3947,6.000750e-01,1.699662e-04,1.000000e-06
3948,6.000794e-01,2.604705e-04,1.000000e-06
3949,6.000780e-01,2.888250e-04,1.000000e-06
3950,6.000789e-01,3.399707e-04,1.000000e-06
3951,6.000755e-01,3.053187e-04,1.000000e-06
3952,6.000754e-01,3.616812e-04,1.000000e-06
3953,6.000737e-01,2.462089e-04,1.000000e-06
3954,6.000770e-01,3.000097e-04,1.000000e-06
3955,6.000765e-01,2.546507e-04,1.000000e-06
3956,6.000783e-01,2.432421e-04,1.000000e-06
3957,6.000770e-01,3.383447e-04,1.000000e-06
3958,6.000764e-01,2.236386e-04,1.000000e-06
3959,6.000762e-01,2.242142e-04,1.000000e-06
3960,6.000734e-01,1.594680e-04,1.000000e-06
3961,6.000735e-01,3.529339e-04,1.000000e-06
3962,6.000707e-01,2.105499e-04,1.000000e-06
3963,6.000718e-01,4.017763e-04,1.000000e-06
3964,6.000682e-01,3.160706e-04,1.000000e-06
3965,6.000682e-01,2.042280e-04,1.000000e-06
3966,6.000677e-01,2.095667e-04,1.000000e-06
3967,6.000674e-01,1.938979e-04,1.000000e-06
3968,6.000655e-01,3.739234e-04,1.000000e-06
3969,6.000680e-01,3.228138e-04,1.000000e-06
3970,6.000657e-01,2.009330e-04,1.000000e-06
3971,6.000695e-01,3.120732e-04,1.000000e-06
3972,6.000667e-01,3.473007e-04,1.000000e-06
3973,6.000679e-01,3.292007e-04,1.000000e-06
3974,6.000714e-01,2.524733e-04,1.000000e-06
3975,6.000717e-01,3.270394e-04,1.000000e-06
3976,6.000703e-01,3.096914e-04,1.000000e-06
3977,6.000751e-01,3.089218e-04,1.000000e-06
3978,6.000764e-01,1.649205e-04,1.000000e-06
3979,6.000775e-01,1.854009e-04,1.000000e-06
3980,6.000771e-01,2.378288e-04,1.000000e-06
3981,6.000786e-01,2.545240e-04,1.000000e-06
3982,6.000764e-01,1.752490e-04,1.000000e-06
3983,6.000723e-01,2.653481e-04,1.000000e-06
3984,6.000749e-01,1.555829e-04,1.000000e-06
3985,6.000743e-01,1.343809e-04,1.000000e-06
3986,6.000756e-01,1.980037e-04,1.000000e-06
3987,6.000752e-01,2.263428e-04,1.000000e-06
3988,6.000758e-01,1.941779e-04,1.000000e-06
3989,6.000796e-01,3.765156e-04,1.000000e-06
3990,6.000777e-01,1.711655e-04,1.000000e-06
3991,6.000788e-01,2.576275e-04,1.000000e-06
3992,6.000788e-01,2.638471e-04,1.000000e-06
3993,6.000803e-01,2.046959e-04,1.000000e-06
3994,6.000828e-01,1.911920e-04,1.000000e-06
3995,6.000839e-01,1.871285e-04,1.000000e-06
3996,6.000836e-01,2.019425e-04,1.000000e-06
3997,6.000825e-01,2.052092e-04,1.000000e-06
3998,6.000818e-01,2.006058e-04,1.000000e-06
3999,6.000826e-01,1.944519e-04,1.000000e-06
4000,6.000869e-01,1.946409e-04,1.000000e-06
4001,6.000857e-01,1.967508e-04,1.000000e-06
4002,6.000876e-01,2.532096e-04,1.000000e-06
4003,6.000888e-01,2.129109e-04,1.000000e-06
4004,6.000898e-01,2.663290e-04,1.000000e-06
4005,6.000918e-01,2.509627e-04,1.000000e-06
4006,6.000907e-01,1.593633e-04,1.000000e-06
4007,6.000932e-01,2.446446e-04,1.000000e-06
4008,6.000932e-01,2.947064e-04,1.000000e-06
4009,6.000955e-01,2.729708e-04,1.000000e-06
4010,6.000944e-01,1.530817e-04,1.000000e-06
4011,6.000970e-01,2.582077e-04,1.000000e-06
4012,6.000964e-01,2.509191e-04,1.000000e-06
4013,6.000955e-01,2.522925e-04,1.000000e-06
4014,6.000940e-01,3.285963e-04,1.000000e-06
4015,6.000975e-01,1.876121e-04,1.000000e-06
4016,6.001001e-01,1.462950e-04,1.000000e-06
4017,6.001008e-01,1.149808e-04,1.000000e-06
4018,6.001009e-01,1.156799e-04,1.000000e-06
4019,6.000998e-01,1.523672e-04,1.000000e-06
4020,6.000999e-01,1.933575e-04,1.000000e-06
4021,6.000986e-01,1.698259e-04,1.000000e-06
4022,6.000996e-01,2.089077e-04,1.000000e-06
4023,6.000989e-01,1.943880e-04,1.000000e-06
4024,6.000970e-01,1.350239e-04,1.000000e-06
4025,6.000972e-01,2.924780e-04,1.000000e-06
4026,6.000949e-01,1.781285e-04,1.000000e-06
4027,6.000956e-01,2.396772e-04,1.000000e-06
4028,6.000966e-01,1.782837e-04,1.000000e-06
4029,6.000955e-01,1.389277e-04,1.000000e-06
4030,6.000902e-01,2.770745e-04,1.000000e-06
4031,6.000887e-01,3.663336e-04,1.000000e-06
4032,6.000951e-01,3.038779e-04,1.000000e-06
4033,6.000925e-01,3.156343e-04,1.000000e-06
4034,6.000924e-01,1.921833e-04,1.000000e-06
4035,6.000934e-01,1.784412e-04,1.000000e-06
4036,6.000922e-01,1.931707e-04,1.000000e-06
4037,6.000915e-01,1.625841e-04,1.000000e-06
4038,6.000910e-01,2.283727e-04,1.000000e-06
4039,6.000924e-01,3.030255e-04,1.000000e-06
4040,6.000911e-01,2.851985e-04,1.000000e-06
4041,6.000910e-01,1.766730e-04,1.000000e-06
4042,6.000922e-01,2.534018e-04,1.000000e-06
4043,6.000916e-01,2.808582e-04,1.000000e-06
4044,6.000919e-01,2.309482e-04,1.000000e-06
4045,6.000929e-01,2.353149e-04,1.000000e-06
4046,6.000918e-01,2.289061e-04,1.000000e-06
4047,6.000909e-01,1.902881e-04,1.000000e-06
4048,6.000926e-01,2.378692e-04,1.000000e-06
4049,6.000913e-01,3.269769e-04,1.000000e-06
4050,6.000971e-01,2.824086e-04,1.000000e-06
4051,6.000957e-01,3.676069e-04,1.000000e-06
4052,6.000952e-01,2.439600e-04,1.000000e-06
4053,6.000955e-01,1.471510e-04,1.000000e-06
4054,6.000983e-01,2.523672e-04,1.000000e-06
4055,6.001008e-01,2.408501e-04,1.000000e-06
4056,6.001034e-01,2.463072e-04,1.000000e-06
4057,6.001054e-01,1.381343e-04,1.000000e-06
4058,6.001057e-01,3.297781e-04,1.000000e-06
4059,6.001079e-01,2.737537e-04,1.000000e-06
4060,6.001078e-01,2.427122e-04,1.000000e-06
4061,6.001084e-01,2.288745e-04,1.000000e-06
4062,6.001083e-01,2.334303e-04,1.000000e-06
4063,6.001074e-01,2.341245e-04,1.000000e-06
4064,6.001080e-01,2.952249e-04,1.000000e-06
4065,6.001109e-01,1.910541e-04,1.000000e-06
4066,6.001080e-01,3.002550e-04,1.000000e-06
4067,6.001093e-01,2.354518e-04,1.000000e-06
4068,6.001065e-01,3.103496e-04,1.000000e-06
4069,6.001095e-01,2.627271e-04,1.000000e-06
4070,6.001104e-01,1.850825e-04,1.000000e-06
4071,6.001105e-01,2.230947e-04,1.000000e-06
4072,6.001087e-01,2.589126e-04,1.000000e-06
4073,6.001064e-01,2.731836e-04,1.000000e-06
4074,6.001086e-01,2.190845e-04,1.000000e-06
4075,6.001065e-01,1.945989e-04,1.000000e-06
4076,6.001062e-01,2.249249e-04,1.000000e-06
4077,6.001061e-01,2.279167e-04,1.000000e-06
4078,6.001035e-01,2.259659e-04,1.000000e-06
4079,6.001051e-01,1.946524e-04,1.000000e-06
4080,6.001024e-01,4.961613e-04,1.000000e-06
4081,6.001042e-01,2.194819e-04,1.000000e-06
4082,6.001062e-01,2.828739e-04,1.000000e-06
4083,6.001065e-01,1.680849e-04,1.000000e-06
4084,6.001066e-01,3.001751e-04,1.000000e-06
4085,6.001082e-01,2.566430e-04,1.000000e-06
4086,6.001103e-01,2.066159e-04,1.000000e-06
4087,6.001106e-01,3.352186e-04,1.000000e-06
4088,6.001112e-01,1.942061e-04,1.000000e-06
4089,6.001118e-01,3.866288e-04,1.000000e-06
4090,6.001090e-01,3.647213e-04,1.000000e-06
4091,6.001078e-01,1.473681e-04,1.000000e-06
4092,6.001058e-01,1.695498e-04,1.000000e-06
4093,6.001036e-01,1.980460e-04,1.000000e-06
4094,6.001002e-01,2.099567e-04,1.000000e-06
4095,6.000989e-01,2.832659e-04,1.000000e-06
4096,6.000952e-01,2.272718e-04,1.000000e-06
4097,6.000952e-01,3.812323e-04,1.000000e-06
4098,6.000947e-01,2.847081e-04,1.000000e-06
4099,6.000941e-01,2.142814e-04,1.000000e-06
4100,6.000946e-01,2.751127e-04,1.000000e-06
4101,6.000957e-01,2.050838e-04,1.000000e-06
4102,6.000971e-01,1.895094e-04,1.000000e-06
4103,6.000974e-01,1.830093e-04,1.000000e-06
4104,6.000969e-01,1.969808e-04,1.000000e-06
4105,6.000993e-01,3.397026e-04,1.000000e-06
4106,6.000974e-01,2.305400e-04,1.000000e-06
4107,6.000978e-01,2.172949e-04,1.000000e-06
4108,6.000988e-01,2.791551e-04,1.000000e-06
4109,6.000988e-01,3.067297e-04,1.000000e-06
4110,6.001003e-01,1.963820e-04,1.000000e-06
4111,6.001032e-01,1.643942e-04,1.000000e-06
4112,6.001042e-01,2.715435e-04,1.000000e-06
4113,6.001008e-01,2.509231e-04,1.000000e-06
4114,6.001007e-01,2.023601e-04,1.000000e-06
4115,6.001011e-01,8.262682e-05,1.000000e-06
4116,6.001028e-01,2.153096e-04,1.000000e-06
4117,6.001039e-01,1.893610e-04,1.000000e-06
4118,6.001062e-01,2.987479e-04,1.000000e-06
4119,6.001068e-01,2.658329e-04,1.000000e-06
4120,6.001081e-01,1.872019e-04,1.000000e-06
4121,6.001056e-01,1.760047e-04,1.000000e-06
4122,6.001047e-01,1.481537e-04,1.000000e-06
4123,6.001069e-01,1.783535e-04,1.000000e-06
4124,6.001071e-01,1.938799e-04,1.000000e-06
4125,6.001081e-01,1.847643e-04,1.000000e-06
4126,6.001075e-01,2.185355e-04,1.000000e-06
4127,6.001065e-01,2.763286e-04,1.000000e-06
4128,6.001053e-01,2.700867e-04,1.000000e-06
4129,6.001057e-01,1.185503e-04,1.000000e-06
4130,6.001060e-01,2.209199e-04,1.000000e-06
4131,6.001046e-01,3.021432e-04,1.000000e-06
4132,6.001023e-01,2.800156e-04,1.000000e-06
4133,6.001034e-01,3.392389e-04,1.000000e-06
4134,6.001006e-01,3.437042e-04,1.000000e-06
4135,6.001040e-01,3.836642e-04,1.000000e-06
4136,6.001002e-01,2.037603e-04,1.000000e-06
4137,6.000995e-01,1.998122e-04,1.000000e-06
4138,6.000992e-01,3.515626e-04,1.000000e-06
4139,6.000960e-01,1.857642e-04,1.000000e-06
4140,6.000955e-01,2.237540e-04,1.000000e-06
4141,6.000945e-01,2.696775e-04,1.000000e-06
4142,6.000960e-01,3.261470e-04,1.000000e-06
4143,6.000973e-01,3.729247e-04,1.000000e-06
4144,6.000976e-01,2.309874e-04,1.000000e-06
4145,6.000972e-01,2.310444e-04,1.000000e-06
4146,6.000984e-01,3.140649e-04,1.000000e-06
4147,6.000953e-01,3.054142e-04,1.000000e-06
4148,6.001009e-01,3.496279e-04,1.000000e-06
4149,6.000981e-01,2.955363e-04,1.000000e-06
4150,6.000993e-01,3.272977e-04,1.000000e-06
4151,6.000988e-01,4.034308e-04,1.000000e-06
4152,6.001034e-01,2.782143e-04,1.000000e-06
4153,6.001047e-01,1.287726e-04,1.000000e-06
4154,6.001019e-01,2.280032e-04,1.000000e-06
4155,6.001029e-01,2.156166e-04,1.000000e-06
4156,6.001024e-01,2.036770e-04,1.000000e-06
4157,6.001032e-01,3.734667e-04,1.000000e-06
4158,6.001060e-01,2.938753e-04,1.000000e-06
4159,6.001086e-01,2.365680e-04,1.000000e-06
4160,6.001034e-01,3.620994e-04,1.000000e-06
4161,6.001049e-01,2.392099e-04,1.000000e-06
4162,6.001069e-01,4.966089e-04,1.000000e-06
4163,6.001058e-01,3.636624e-04,1.000000e-06
4164,6.001077e-01,2.645732e-04,1.000000e-06
4165,6.001069e-01,1.607666e-04,1.000000e-06
4166,6.001076e-01,1.673825e-04,1.000000e-06
4167,6.001071e-01,1.441200e-04,1.000000e-06
4168,6.001074e-01,1.432297e-04,1.000000e-06
4169,6.001073e-01,1.769174e-04,1.000000e-06
4170,6.001052e-01,1.961581e-04,1.000000e-06
4171,6.001043e-01,2.224139e-04,1.000000e-06
4172,6.001037e-01,1.826436e-04,1.000000e-06
4173,6.001036e-01,1.502014e-04,1.000000e-06
4174,6.001043e-01,1.687912e-04,1.000000e-06
4175,6.001040e-01,2.504141e-04,1.000000e-06
4176,6.001049e-01,1.357901e-04,1.000000e-06
4177,6.001037e-01,3.206001e-04,1.000000e-06
4178,6.001018e-01,2.302233e-04,1.000000e-06
4179,6.000978e-01,1.887308e-04,1.000000e-06
4180,6.001007e-01,1.920827e-04,1.000000e-06
4181,6.001009e-01,1.545903e-04,1.000000e-06
4182,6.001025e-01,3.123829e-04,1.000000e-06
4183,6.001021e-01,3.324427e-04,1.000000e-06
4184,6.001020e-01,2.746955e-04,1.000000e-06
4185,6.001020e-01,2.008619e-04,1.000000e-06
4186,6.001031e-01,1.798974e-04,1.000000e-06
4187,6.001034e-01,1.965352e-04,1.000000e-06
4188,6.001039e-01,2.973671e-04,1.000000e-06
4189,6.001049e-01,2.459061e-04,1.000000e-06
4190,6.001045e-01,2.151382e-04,1.000000e-06
4191,6.001042e-01,3.052026e-04,1.000000e-06
4192,6.001052e-01,2.170827e-04,1.000000e-06
4193,6.001047e-01,2.200543e-04,1.000000e-06
4194,6.001087e-01,1.960772e-04,1.000000e-06
4195,6.001109e-01,3.655642e-04,1.000000e-06
4196,6.001089e-01,2.037528e-04,1.000000e-06
4197,6.001079e-01,2.315048e-04,1.000000e-06
4198,6.001120e-01,2.235253e-04,1.000000e-06
4199,6.001165e-01,2.629903e-04,1.000000e-06
4200,6.001166e-01,2.745973e-04,1.000000e-06
4201,6.001169e-01,4.512281e-04,1.000000e-06
4202,6.001145e-01,2.055797e-04,1.000000e-06
4203,6.001145e-01,2.029005e-04,1.000000e-06
4204,6.001143e-01,2.535867e-04,1.000000e-06
4205,6.001168e-01,3.435511e-04,1.000000e-06
4206,6.001114e-01,3.498864e-04,1.000000e-06
4207,6.001151e-01,2.919781e-04,1.000000e-06
4208,6.001139e-01,1.784342e-04,1.000000e-06
4209,6.001135e-01,2.944669e-04,1.000000e-06
4210,6.001131e-01,1.283464e-04,1.000000e-06
4211,6.001150e-01,2.936076e-04,1.000000e-06
4212,6.001159e-01,2.591604e-04,1.000000e-06
4213,6.001190e-01,2.230955e-04,1.000000e-06
4214,6.001185e-01,2.555720e-04,1.000000e-06
4215,6.001201e-01,1.281860e-04,1.000000e-06
4216,6.001198e-01,1.505996e-04,1.000000e-06
4217,6.001194e-01,1.982032e-04,1.000000e-06
4218,6.001191e-01,1.405361e-04,1.000000e-06
4219,6.001155e-01,2.540736e-04,1.000000e-06
4220,6.001169e-01,2.876496e-04,1.000000e-06
4221,6.001177e-01,2.125535e-04,1.000000e-06
4222,6.001182e-01,1.660864e-04,1.000000e-06
4223,6.001197e-01,1.584208e-04,1.000000e-06
4224,6.001202e-01,1.456499e-04,1.000000e-06
