,beta
2633,5.989045e-01
2634,5.989046e-01
2635,5.989088e-01
2636,5.989017e-01
2637,5.989116e-01
2638,5.989101e-01
2639,5.989094e-01
2640,5.989141e-01
2641,5.989061e-01
2642,5.989034e-01
2643,5.989023e-01
2644,5.989018e-01
2645,5.989087e-01
2646,5.989061e-01
2647,5.989088e-01
2648,5.989114e-01
2649,5.989118e-01
2650,5.989079e-01
2651,5.989099e-01
2652,5.989152e-01
2653,5.989132e-01
2654,5.989212e-01
2655,5.989223e-01
2656,5.989086e-01
2657,5.989130e-01
2658,5.989141e-01
2659,5.989095e-01
2660,5.989077e-01
2661,5.989127e-01
2662,5.989160e-01
2663,5.989115e-01
2664,5.989100e-01
2665,5.989124e-01
2666,5.989184e-01
2667,5.989118e-01
2668,5.989028e-01
2669,5.988965e-01
2670,5.989242e-01
2671,5.989157e-01
2672,5.989160e-01
2673,5.989132e-01
2674,5.989168e-01
2675,5.989137e-01
2676,5.989112e-01
2677,5.989120e-01
2678,5.989107e-01
2679,5.989091e-01
2680,5.989161e-01
2681,5.989080e-01
2682,5.989104e-01
2683,5.989136e-01
2684,5.989148e-01
2685,5.989048e-01
2686,5.989088e-01
2687,5.989034e-01
2688,5.989043e-01
2689,5.989081e-01
2690,5.989085e-01
2691,5.988965e-01
2692,5.989039e-01
2693,5.989030e-01
2694,5.989058e-01
2695,5.988956e-01
2696,5.988909e-01
2697,5.989005e-01
2698,5.988976e-01
2699,5.988938e-01
2700,5.988987e-01
2701,5.989049e-01
2702,5.988958e-01
2703,5.988971e-01
2704,5.989025e-01
2705,5.988986e-01
2706,5.989067e-01
2707,5.989115e-01
2708,5.989037e-01
2709,5.989009e-01
2710,5.989056e-01
2711,5.989009e-01
2712,5.988992e-01
2713,5.988927e-01
2714,5.988979e-01
2715,5.988979e-01
2716,5.988923e-01
2717,5.988950e-01
2718,5.988937e-01
2719,5.988896e-01
2720,5.988874e-01
2721,5.988916e-01
2722,5.988939e-01
2723,5.988938e-01
2724,5.988992e-01
2725,5.988904e-01
2726,5.988921e-01
2727,5.988945e-01
2728,5.988968e-01
2729,5.988968e-01
2730,5.988977e-01
2731,5.988984e-01
2732,5.989007e-01
2733,5.988997e-01
2734,5.988946e-01
2735,5.988987e-01
2736,5.989000e-01
2737,5.988957e-01
2738,5.988947e-01
2739,5.988973e-01
2740,5.988953e-01
2741,5.988951e-01
2742,5.989003e-01
2743,5.988928e-01
2744,5.989118e-01
2745,5.989033e-01
2746,5.988962e-01
2747,5.988965e-01
2748,5.989017e-01
2749,5.988965e-01
2750,5.988975e-01
2751,5.989020e-01
2752,5.989010e-01
2753,5.989053e-01
2754,5.989039e-01
2755,5.989037e-01
2756,5.989008e-01
2757,5.989005e-01
2758,5.989025e-01
2759,5.989088e-01
2760,5.989104e-01
2761,5.989068e-01
2762,5.989086e-01
2763,5.989088e-01
2764,5.989057e-01
2765,5.989156e-01
2766,5.989117e-01
2767,5.989088e-01
2768,5.989039e-01
2769,5.989080e-01
2770,5.989333e-01
2771,5.989311e-01
2772,5.989315e-01
2773,5.989238e-01
2774,5.989178e-01
2775,5.989168e-01
2776,5.989152e-01
2777,5.989171e-01
2778,5.989165e-01
2779,5.989193e-01
2780,5.989145e-01
2781,5.989222e-01
2782,5.989165e-01
2783,5.989185e-01
2784,5.989199e-01
2785,5.989167e-01
2786,5.989145e-01
2787,5.989181e-01
2788,5.989186e-01
2789,5.989149e-01
2790,5.989186e-01
2791,5.989246e-01
2792,5.989117e-01
2793,5.989203e-01
2794,5.989176e-01
2795,5.989137e-01
2796,5.989177e-01
2797,5.989216e-01
2798,5.989141e-01
2799,5.989195e-01
2800,5.989192e-01
2801,5.989171e-01
2802,5.989204e-01
2803,5.989188e-01
2804,5.989172e-01
2805,5.989209e-01
2806,5.989116e-01
2807,5.989118e-01
2808,5.989202e-01
2809,5.989194e-01
2810,5.989165e-01
2811,5.989208e-01
2812,5.989225e-01
2813,5.989234e-01
2814,5.989180e-01
2815,5.989227e-01
2816,5.989200e-01
2817,5.989054e-01
2818,5.989148e-01
2819,5.989193e-01
2820,5.989149e-01
2821,5.989149e-01
2822,5.989149e-01
2823,5.989176e-01
2824,5.989123e-01
2825,5.989082e-01
2826,5.989046e-01
2827,5.989116e-01
2828,5.989238e-01
2829,5.989161e-01
2830,5.989211e-01
2831,5.989229e-01
2832,5.989219e-01
2833,5.989164e-01
2834,5.989163e-01
2835,5.989306e-01
2836,5.989161e-01
2837,5.989203e-01
2838,5.989228e-01
2839,5.989233e-01
2840,5.989240e-01
2841,5.989267e-01
2842,5.989203e-01
2843,5.989312e-01
2844,5.989301e-01
2845,5.989229e-01
2846,5.989302e-01
2847,5.989306e-01
2848,5.989348e-01
2849,5.989359e-01
2850,5.989402e-01
2851,5.989355e-01
2852,5.989330e-01
2853,5.989414e-01
2854,5.989347e-01
2855,5.989404e-01
2856,5.989371e-01
2857,5.989399e-01
2858,5.989432e-01
2859,5.989459e-01
2860,5.989423e-01
2861,5.989406e-01
2862,5.989459e-01
2863,5.989472e-01
2864,5.989487e-01
2865,5.989486e-01
2866,5.989481e-01
2867,5.989528e-01
2868,5.989450e-01
2869,5.989493e-01
2870,5.989471e-01
2871,5.989473e-01
2872,5.989453e-01
2873,5.989504e-01
2874,5.989495e-01
2875,5.989550e-01
2876,5.989495e-01
2877,5.989511e-01
2878,5.989605e-01
2879,5.989703e-01
2880,5.989542e-01
2881,5.989627e-01
2882,5.989575e-01
2883,5.989609e-01
2884,5.989656e-01
2885,5.989600e-01
2886,5.989548e-01
2887,5.989485e-01
2888,5.989490e-01
2889,5.989491e-01
2890,5.989513e-01
2891,5.989573e-01
2892,5.989486e-01
2893,5.989509e-01
2894,5.989564e-01
2895,5.989564e-01
2896,5.989488e-01
2897,5.989549e-01
2898,5.989628e-01
2899,5.989657e-01
2900,5.989538e-01
2901,5.989580e-01
2902,5.989565e-01
2903,5.989593e-01
2904,5.989512e-01
2905,5.989566e-01
2906,5.989572e-01
2907,5.989589e-01
2908,5.989666e-01
2909,5.989686e-01
2910,5.989621e-01
2911,5.989657e-01
2912,5.989665e-01
2913,5.989548e-01
2914,5.989637e-01
2915,5.989677e-01
2916,5.989708e-01
2917,5.989629e-01
2918,5.989631e-01
2919,5.989649e-01
2920,5.989605e-01
2921,5.989671e-01
2922,5.989628e-01
2923,5.989594e-01
2924,5.989569e-01
2925,5.989627e-01
2926,5.989563e-01
2927,5.989649e-01
2928,5.989566e-01
2929,5.989765e-01
2930,5.989665e-01
2931,5.989728e-01
2932,5.989736e-01
2933,5.989642e-01
2934,5.989670e-01
2935,5.989689e-01
2936,5.989578e-01
2937,5.989443e-01
2938,5.989576e-01
2939,5.989546e-01
2940,5.989547e-01
2941,5.989525e-01
2942,5.989519e-01
2943,5.989547e-01
2944,5.989501e-01
2945,5.989548e-01
2946,5.989498e-01
2947,5.989519e-01
2948,5.989434e-01
2949,5.989568e-01
2950,5.989442e-01
2951,5.989444e-01
2952,5.989466e-01
2953,5.989421e-01
2954,5.989367e-01
2955,5.989445e-01
2956,5.989477e-01
2957,5.989453e-01
2958,5.989434e-01
2959,5.989414e-01
2960,5.989440e-01
2961,5.989438e-01
2962,5.989441e-01
2963,5.989482e-01
2964,5.989409e-01
2965,5.989426e-01
2966,5.989480e-01
2967,5.989433e-01
2968,5.989310e-01
2969,5.989339e-01
2970,5.989539e-01
2971,5.989545e-01
2972,5.989477e-01
2973,5.989446e-01
2974,5.989443e-01
2975,5.989380e-01
2976,5.989394e-01
2977,5.989401e-01
2978,5.989369e-01
2979,5.989465e-01
2980,5.989439e-01
2981,5.989389e-01
2982,5.989405e-01
2983,5.989384e-01
2984,5.989334e-01
2985,5.989344e-01
2986,5.989294e-01
2987,5.989391e-01
2988,5.989343e-01
2989,5.989250e-01
2990,5.989261e-01
2991,5.989378e-01
2992,5.989302e-01
2993,5.989290e-01
2994,5.989275e-01
2995,5.989278e-01
2996,5.989296e-01
2997,5.989265e-01
2998,5.989271e-01
2999,5.989233e-01
3000,5.989277e-01
3001,5.989246e-01
3002,5.989220e-01
3003,5.989235e-01
3004,5.989253e-01
3005,5.989268e-01
3006,5.989198e-01
3007,5.989120e-01
3008,5.989160e-01
3009,5.989270e-01
3010,5.989161e-01
3011,5.989273e-01
3012,5.989196e-01
3013,5.989199e-01
3014,5.989166e-01
3015,5.989204e-01
3016,5.989220e-01
3017,5.989142e-01
3018,5.989142e-01
3019,5.989091e-01
3020,5.989146e-01
3021,5.989137e-01
3022,5.989088e-01
3023,5.989161e-01
3024,5.989146e-01
3025,5.989157e-01
3026,5.989152e-01
3027,5.989167e-01
3028,5.989147e-01
3029,5.989135e-01
3030,5.989101e-01
3031,5.989101e-01
3032,5.989218e-01
3033,5.989125e-01
3034,5.989114e-01
3035,5.989290e-01
3036,5.989245e-01
3037,5.989171e-01
3038,5.989177e-01
3039,5.989291e-01
3040,5.989299e-01
3041,5.989230e-01
3042,5.989207e-01
3043,5.989299e-01
3044,5.989301e-01
3045,5.989258e-01
3046,5.989260e-01
3047,5.989237e-01
3048,5.989293e-01
3049,5.989267e-01
3050,5.989326e-01
3051,5.989268e-01
3052,5.989230e-01
3053,5.989216e-01
3054,5.989220e-01
3055,5.989406e-01
3056,5.989442e-01
3057,5.989389e-01
3058,5.989261e-01
3059,5.989296e-01
3060,5.989297e-01
3061,5.989429e-01
3062,5.989479e-01
3063,5.989507e-01
3064,5.989523e-01
3065,5.989572e-01
3066,5.989573e-01
3067,5.989566e-01
3068,5.989513e-01
3069,5.989570e-01
3070,5.989629e-01
3071,5.989572e-01
3072,5.989485e-01
3073,5.989497e-01
3074,5.989557e-01
3075,5.989559e-01
3076,5.989544e-01
3077,5.989516e-01
3078,5.989515e-01
3079,5.989513e-01
3080,5.989573e-01
3081,5.989505e-01
3082,5.989537e-01
3083,5.989601e-01
3084,5.989587e-01
3085,5.989491e-01
3086,5.989523e-01
3087,5.989488e-01
3088,5.989497e-01
3089,5.989520e-01
3090,5.989476e-01
3091,5.989353e-01
3092,5.989505e-01
3093,5.989407e-01
3094,5.989494e-01
3095,5.989608e-01
3096,5.989419e-01
3097,5.989412e-01
3098,5.989472e-01
3099,5.989456e-01
3100,5.989436e-01
3101,5.989416e-01
3102,5.989463e-01
3103,5.989445e-01
3104,5.989492e-01
3105,5.989479e-01
3106,5.989497e-01
3107,5.989525e-01
3108,5.989479e-01
3109,5.989459e-01
3110,5.989500e-01
3111,5.989423e-01
3112,5.989387e-01
3113,5.989446e-01
3114,5.989472e-01
3115,5.989473e-01
3116,5.989397e-01
3117,5.989485e-01
3118,5.989428e-01
3119,5.989482e-01
3120,5.989538e-01
3121,5.989557e-01
3122,5.989453e-01
3123,5.989476e-01
3124,5.989493e-01
3125,5.989558e-01
3126,5.989504e-01
3127,5.989594e-01
3128,5.989500e-01
3129,5.989544e-01
3130,5.989514e-01
3131,5.989545e-01
3132,5.989488e-01
3133,5.989489e-01
3134,5.989588e-01
3135,5.989582e-01
3136,5.989498e-01
3137,5.989545e-01
3138,5.989561e-01
3139,5.989506e-01
3140,5.989579e-01
3141,5.989521e-01
3142,5.989484e-01
3143,5.989537e-01
3144,5.989519e-01
3145,5.989570e-01
3146,5.989481e-01
3147,5.989518e-01
3148,5.989594e-01
3149,5.989650e-01
3150,5.989546e-01
3151,5.989520e-01
3152,5.989506e-01
3153,5.989539e-01
3154,5.989550e-01
3155,5.989610e-01
3156,5.989544e-01
3157,5.989538e-01
3158,5.989496e-01
3159,5.989534e-01
3160,5.989563e-01
3161,5.989560e-01
3162,5.989618e-01
3163,5.989566e-01
3164,5.989552e-01
3165,5.989553e-01
3166,5.989597e-01
3167,5.989596e-01
3168,5.989538e-01
3169,5.989490e-01
3170,5.989534e-01
3171,5.989527e-01
3172,5.989547e-01
3173,5.989559e-01
3174,5.989556e-01
3175,5.989588e-01
3176,5.989555e-01
3177,5.989473e-01
3178,5.989589e-01
3179,5.989546e-01
3180,5.989529e-01
3181,5.989534e-01
3182,5.989415e-01
3183,5.989513e-01
3184,5.989464e-01
3185,5.989511e-01
3186,5.989484e-01
3187,5.989470e-01
3188,5.989460e-01
3189,5.989525e-01
3190,5.989523e-01
3191,5.989555e-01
3192,5.989500e-01
3193,5.989481e-01
3194,5.989339e-01
3195,5.989374e-01
3196,5.989404e-01
3197,5.989464e-01
3198,5.989428e-01
3199,5.989424e-01
3200,5.989421e-01
3201,5.989385e-01
3202,5.989393e-01
3203,5.989360e-01
3204,5.989366e-01
3205,5.989427e-01
3206,5.989352e-01
3207,5.989384e-01
3208,5.989356e-01
3209,5.989411e-01
3210,5.989470e-01
3211,5.989466e-01
3212,5.989472e-01
3213,5.989520e-01
3214,5.989521e-01
3215,5.989517e-01
3216,5.989459e-01
3217,5.989415e-01
3218,5.989461e-01
3219,5.989511e-01
3220,5.989509e-01
3221,5.989579e-01
3222,5.989528e-01
3223,5.989501e-01
3224,5.989497e-01
3225,5.989507e-01
3226,5.989424e-01
3227,5.989398e-01
3228,5.989467e-01
3229,5.989454e-01
3230,5.989514e-01
3231,5.989496e-01
3232,5.989443e-01
3233,5.989500e-01
3234,5.989470e-01
3235,5.989469e-01
3236,5.989490e-01
3237,5.989496e-01
3238,5.989457e-01
3239,5.989438e-01
3240,5.989477e-01
3241,5.989537e-01
3242,5.989502e-01
3243,5.989504e-01
3244,5.989502e-01
3245,5.989604e-01
3246,5.989602e-01
3247,5.989553e-01
3248,5.989549e-01
3249,5.989575e-01
3250,5.989558e-01
3251,5.989558e-01
3252,5.989553e-01
3253,5.989602e-01
3254,5.989594e-01
3255,5.989554e-01
3256,5.989544e-01
3257,5.989572e-01
3258,5.989559e-01
3259,5.989551e-01
3260,5.989539e-01
3261,5.989532e-01
3262,5.989621e-01
3263,5.989584e-01
3264,5.989572e-01
3265,5.989617e-01
3266,5.989592e-01
3267,5.989524e-01
3268,5.989566e-01
3269,5.989558e-01
3270,5.989542e-01
3271,5.989551e-01
3272,5.989517e-01
3273,5.989603e-01
3274,5.989587e-01
3275,5.989569e-01
3276,5.989549e-01
3277,5.989568e-01
3278,5.989501e-01
3279,5.989504e-01
3280,5.989534e-01
3281,5.989479e-01
3282,5.989532e-01
3283,5.989507e-01
3284,5.989450e-01
3285,5.989482e-01
3286,5.989547e-01
3287,5.989481e-01
3288,5.989487e-01
3289,5.989481e-01
3290,5.989549e-01
3291,5.989446e-01
3292,5.989558e-01
3293,5.989508e-01
3294,5.989526e-01
3295,5.989518e-01
3296,5.989467e-01
3297,5.989395e-01
3298,5.989413e-01
3299,5.989453e-01
3300,5.989485e-01
3301,5.989451e-01
3302,5.989420e-01
3303,5.989355e-01
3304,5.989386e-01
3305,5.989290e-01
3306,5.989323e-01
3307,5.989318e-01
3308,5.989337e-01
3309,5.989291e-01
3310,5.989401e-01
3311,5.989287e-01
3312,5.989307e-01
3313,5.989398e-01
3314,5.989362e-01
3315,5.989292e-01
3316,5.989377e-01
3317,5.989304e-01
3318,5.989288e-01
3319,5.989307e-01
3320,5.989354e-01
3321,5.989406e-01
3322,5.989407e-01
3323,5.989350e-01
3324,5.989318e-01
3325,5.989369e-01
3326,5.989370e-01
3327,5.989440e-01
3328,5.989379e-01
3329,5.989426e-01
3330,5.989411e-01
3331,5.989386e-01
3332,5.989346e-01
3333,5.989329e-01
3334,5.989372e-01
3335,5.989432e-01
3336,5.989379e-01
3337,5.989442e-01
3338,5.989445e-01
3339,5.989424e-01
3340,5.989425e-01
3341,5.989405e-01
3342,5.989287e-01
3343,5.989325e-01
3344,5.989301e-01
3345,5.989231e-01
3346,5.989317e-01
3347,5.989252e-01
3348,5.989351e-01
3349,5.989283e-01
3350,5.989267e-01
3351,5.989240e-01
3352,5.989279e-01
3353,5.989178e-01
3354,5.989240e-01
3355,5.989194e-01
3356,5.989253e-01
3357,5.989185e-01
3358,5.989177e-01
3359,5.989140e-01
3360,5.989189e-01
3361,5.989187e-01
3362,5.989173e-01
3363,5.989145e-01
3364,5.989116e-01
3365,5.989181e-01
3366,5.989280e-01
3367,5.989176e-01
3368,5.989210e-01
3369,5.989258e-01
3370,5.989282e-01
3371,5.989314e-01
3372,5.989309e-01
3373,5.989277e-01
3374,5.989284e-01
3375,5.989355e-01
3376,5.989306e-01
3377,5.989338e-01
3378,5.989334e-01
3379,5.989327e-01
3380,5.989311e-01
3381,5.989320e-01
3382,5.989358e-01
3383,5.989321e-01
3384,5.989323e-01
3385,5.989318e-01
3386,5.989310e-01
3387,5.989405e-01
3388,5.989413e-01
3389,5.989405e-01
3390,5.989388e-01
3391,5.989441e-01
3392,5.989471e-01
3393,5.989443e-01
3394,5.989418e-01
3395,5.989435e-01
3396,5.989493e-01
3397,5.989557e-01
3398,5.989486e-01
3399,5.989495e-01
3400,5.989530e-01
3401,5.989515e-01
3402,5.989534e-01
3403,5.989540e-01
3404,5.989513e-01
3405,5.989545e-01
3406,5.989530e-01
3407,5.989477e-01
3408,5.989546e-01
3409,5.989492e-01
3410,5.989543e-01
3411,5.989568e-01
3412,5.989538e-01
3413,5.989636e-01
3414,5.989611e-01
3415,5.989560e-01
3416,5.989603e-01
3417,5.989550e-01
3418,5.989532e-01
3419,5.989437e-01
3420,5.989536e-01
3421,5.989573e-01
3422,5.989570e-01
3423,5.989468e-01
3424,5.989512e-01
3425,5.989550e-01
3426,5.989505e-01
3427,5.989466e-01
3428,5.989409e-01
3429,5.989438e-01
3430,5.989482e-01
3431,5.989496e-01
3432,5.989442e-01
3433,5.989488e-01
3434,5.989504e-01
3435,5.989472e-01
3436,5.989473e-01
3437,5.989406e-01
3438,5.989428e-01
3439,5.989500e-01
3440,5.989459e-01
3441,5.989415e-01
3442,5.989345e-01
3443,5.989420e-01
3444,5.989486e-01
3445,5.989408e-01
3446,5.989399e-01
3447,5.989437e-01
3448,5.989375e-01
3449,5.989359e-01
3450,5.989377e-01
3451,5.989376e-01
3452,5.989358e-01
3453,5.989355e-01
3454,5.989354e-01
3455,5.989395e-01
3456,5.989433e-01
3457,5.989518e-01
3458,5.989474e-01
3459,5.989372e-01
3460,5.989465e-01
3461,5.989499e-01
3462,5.989418e-01
3463,5.989428e-01
3464,5.989447e-01
3465,5.989384e-01
3466,5.989383e-01
3467,5.989370e-01
3468,5.989460e-01
3469,5.989540e-01
3470,5.989559e-01
3471,5.989466e-01
3472,5.989473e-01
3473,5.989678e-01
3474,5.989642e-01
3475,5.989634e-01
3476,5.989531e-01
3477,5.989537e-01
3478,5.989481e-01
3479,5.989508e-01
3480,5.989579e-01
3481,5.989557e-01
3482,5.989536e-01
3483,5.989571e-01
3484,5.989512e-01
3485,5.989549e-01
3486,5.989541e-01
3487,5.989527e-01
3488,5.989567e-01
3489,5.989514e-01
3490,5.989535e-01
3491,5.989535e-01
3492,5.989577e-01
3493,5.989587e-01
3494,5.989582e-01
3495,5.989615e-01
3496,5.989681e-01
3497,5.989690e-01
3498,5.989603e-01
3499,5.989716e-01
3500,5.989685e-01
3501,5.989583e-01
3502,5.989620e-01
3503,5.989558e-01
3504,5.989638e-01
3505,5.989611e-01
3506,5.989570e-01
3507,5.989620e-01
3508,5.989639e-01
3509,5.989677e-01
3510,5.989663e-01
3511,5.989625e-01
3512,5.989586e-01
3513,5.989719e-01
3514,5.989770e-01
3515,5.989706e-01
3516,5.989694e-01
3517,5.989659e-01
3518,5.989757e-01
3519,5.989740e-01
3520,5.989748e-01
3521,5.989749e-01
3522,5.989716e-01
3523,5.989648e-01
3524,5.989708e-01
3525,5.989797e-01
3526,5.989765e-01
3527,5.989710e-01
3528,5.989726e-01
3529,5.989759e-01
3530,5.989844e-01
3531,5.989808e-01
3532,5.989720e-01
3533,5.989736e-01
3534,5.989839e-01
3535,5.989945e-01
3536,5.989919e-01
3537,5.989855e-01
3538,5.989961e-01
3539,5.989991e-01
3540,5.989955e-01
3541,5.989885e-01
3542,5.989866e-01
3543,5.989937e-01
3544,5.989881e-01
3545,5.989863e-01
3546,5.989857e-01
3547,5.989883e-01
3548,5.989846e-01
3549,5.989852e-01
3550,5.989829e-01
3551,5.989837e-01
3552,5.989959e-01
3553,5.989814e-01
3554,5.989833e-01
3555,5.989768e-01
3556,5.989693e-01
3557,5.989816e-01
3558,5.989788e-01
3559,5.989790e-01
3560,5.989737e-01
3561,5.989835e-01
3562,5.989762e-01
3563,5.989761e-01
3564,5.989819e-01
3565,5.989804e-01
3566,5.989815e-01
3567,5.989697e-01
3568,5.989790e-01
3569,5.989813e-01
3570,5.989792e-01
3571,5.989794e-01
3572,5.989885e-01
3573,5.989810e-01
3574,5.989876e-01
3575,5.989818e-01
3576,5.989793e-01
3577,5.989862e-01
3578,5.989923e-01
3579,5.989860e-01
3580,5.989799e-01
3581,5.989797e-01
3582,5.989826e-01
3583,5.989779e-01
3584,5.989822e-01
3585,5.989808e-01
3586,5.989800e-01
3587,5.989751e-01
3588,5.989776e-01
3589,5.989743e-01
3590,5.989766e-01
3591,5.989646e-01
3592,5.989758e-01
3593,5.989663e-01
3594,5.989747e-01
3595,5.989665e-01
3596,5.989697e-01
3597,5.989722e-01
3598,5.989807e-01
3599,5.989823e-01
3600,5.989813e-01
3601,5.989809e-01
3602,5.989788e-01
3603,5.989768e-01
3604,5.989805e-01
3605,5.989742e-01
3606,5.989816e-01
3607,5.989782e-01
3608,5.989746e-01
3609,5.989807e-01
3610,5.989727e-01
3611,5.989706e-01
3612,5.989788e-01
3613,5.989755e-01
3614,5.989744e-01
3615,5.989740e-01
3616,5.989759e-01
3617,5.989737e-01
3618,5.989730e-01
3619,5.989776e-01
3620,5.989725e-01
3621,5.989752e-01
3622,5.989788e-01
3623,5.989770e-01
3624,5.989780e-01
3625,5.989842e-01
3626,5.989765e-01
3627,5.989815e-01
3628,5.989797e-01
3629,5.989831e-01
3630,5.989785e-01
3631,5.989838e-01
3632,5.989786e-01
3633,5.989778e-01
3634,5.989764e-01
3635,5.989777e-01
3636,5.989763e-01
3637,5.989794e-01
3638,5.989756e-01
3639,5.989784e-01
3640,5.989836e-01
3641,5.989812e-01
3642,5.989802e-01
3643,5.989836e-01
3644,5.989859e-01
3645,5.989841e-01
3646,5.989755e-01
3647,5.989792e-01
3648,5.989816e-01
3649,5.989864e-01
3650,5.989827e-01
3651,5.989752e-01
3652,5.989755e-01
3653,5.989897e-01
3654,5.989687e-01
3655,5.989890e-01
3656,5.989796e-01
3657,5.989723e-01
3658,5.989710e-01
3659,5.989814e-01
3660,5.989788e-01
3661,5.989740e-01
3662,5.989849e-01
3663,5.989844e-01
3664,5.989783e-01
3665,5.989865e-01
3666,5.989858e-01
3667,5.989815e-01
3668,5.989884e-01
3669,5.989866e-01
3670,5.989869e-01
3671,5.989865e-01
3672,5.989831e-01
3673,5.989906e-01
3674,5.989939e-01
3675,5.989827e-01
3676,5.989791e-01
3677,5.989867e-01
3678,5.989860e-01
3679,5.989868e-01
3680,5.989755e-01
3681,5.989779e-01
3682,5.989843e-01
3683,5.989910e-01
3684,5.989827e-01
3685,5.989847e-01
3686,5.989833e-01
3687,5.989889e-01
3688,5.989809e-01
3689,5.989838e-01
3690,5.989878e-01
3691,5.989898e-01
3692,5.989995e-01
3693,5.989876e-01
3694,5.990021e-01
3695,5.989984e-01
3696,5.989921e-01
3697,5.989890e-01
3698,5.989991e-01
3699,5.990076e-01
3700,5.990081e-01
3701,5.990045e-01
3702,5.990024e-01
3703,5.990074e-01
3704,5.990040e-01
3705,5.990023e-01
3706,5.990104e-01
3707,5.990057e-01
3708,5.990038e-01
3709,5.990097e-01
3710,5.990035e-01
3711,5.990097e-01
3712,5.990052e-01
3713,5.990082e-01
3714,5.990061e-01
3715,5.990049e-01
3716,5.990054e-01
3717,5.990071e-01
3718,5.989998e-01
3719,5.990076e-01
3720,5.990097e-01
3721,5.990118e-01
3722,5.990100e-01
3723,5.990124e-01
3724,5.990167e-01
3725,5.990121e-01
3726,5.990142e-01
3727,5.990115e-01
3728,5.990081e-01
3729,5.990109e-01
3730,5.990096e-01
3731,5.990106e-01
3732,5.990135e-01
3733,5.990123e-01
3734,5.990151e-01
3735,5.990035e-01
3736,5.990098e-01
3737,5.989974e-01
3738,5.990035e-01
3739,5.990066e-01
3740,5.990063e-01
3741,5.990017e-01
3742,5.989989e-01
3743,5.990059e-01
3744,5.989955e-01
3745,5.990087e-01
3746,5.989939e-01
3747,5.990012e-01
3748,5.989916e-01
3749,5.989975e-01
3750,5.990011e-01
3751,5.990012e-01
3752,5.990001e-01
3753,5.990094e-01
3754,5.989998e-01
3755,5.989930e-01
3756,5.990044e-01
3757,5.989976e-01
3758,5.989916e-01
3759,5.989971e-01
3760,5.989950e-01
3761,5.989895e-01
3762,5.989831e-01
3763,5.989827e-01
3764,5.989982e-01
3765,5.990009e-01
3766,5.989817e-01
3767,5.989840e-01
3768,5.989880e-01
3769,5.989798e-01
3770,5.989807e-01
3771,5.989673e-01
3772,5.989812e-01
3773,5.989876e-01
3774,5.989869e-01
3775,5.989848e-01
3776,5.989915e-01
3777,5.989963e-01
3778,5.989895e-01
3779,5.989918e-01
3780,5.989795e-01
3781,5.989840e-01
3782,5.989830e-01
3783,5.989852e-01
3784,5.989808e-01
3785,5.989970e-01
3786,5.989892e-01
3787,5.989851e-01
3788,5.989844e-01
3789,5.989883e-01
3790,5.989874e-01
3791,5.989817e-01
3792,5.989890e-01
3793,5.989992e-01
3794,5.989864e-01
3795,5.989874e-01
3796,5.989995e-01
3797,5.990005e-01
3798,5.989960e-01
3799,5.989990e-01
3800,5.990030e-01
3801,5.990001e-01
3802,5.990008e-01
3803,5.990114e-01
3804,5.990108e-01
3805,5.990090e-01
3806,5.990132e-01
3807,5.989932e-01
3808,5.990097e-01
3809,5.990033e-01
3810,5.990054e-01
3811,5.989961e-01
3812,5.989962e-01
3813,5.989935e-01
3814,5.989960e-01
3815,5.990021e-01
3816,5.989965e-01
3817,5.989952e-01
3818,5.989993e-01
3819,5.989984e-01
3820,5.989965e-01
3821,5.989993e-01
3822,5.989959e-01
3823,5.989943e-01
3824,5.989999e-01
3825,5.990051e-01
3826,5.990042e-01
3827,5.990101e-01
3828,5.990100e-01
3829,5.989994e-01
3830,5.990065e-01
3831,5.990134e-01
3832,5.990072e-01
3833,5.990026e-01
3834,5.990115e-01
3835,5.990112e-01
3836,5.990026e-01
3837,5.990043e-01
3838,5.990075e-01
3839,5.989946e-01
3840,5.989921e-01
3841,5.989925e-01
3842,5.989964e-01
3843,5.990007e-01
3844,5.989960e-01
3845,5.989928e-01
3846,5.989961e-01
3847,5.989977e-01
3848,5.989936e-01
3849,5.989958e-01
3850,5.990045e-01
3851,5.989927e-01
3852,5.989891e-01
3853,5.989920e-01
3854,5.989979e-01
3855,5.989864e-01
3856,5.989964e-01
3857,5.989988e-01
3858,5.990001e-01
3859,5.989976e-01
3860,5.989908e-01
3861,5.989887e-01
3862,5.989852e-01
3863,5.989942e-01
3864,5.989939e-01
3865,5.989930e-01
3866,5.989899e-01
3867,5.989909e-01
3868,5.989920e-01
3869,5.989936e-01
3870,5.989911e-01
3871,5.989905e-01
3872,5.989851e-01
3873,5.989872e-01
3874,5.989881e-01
3875,5.989821e-01
3876,5.989839e-01
3877,5.989824e-01
3878,5.989687e-01
3879,5.989786e-01
3880,5.989805e-01
3881,5.989714e-01
3882,5.989768e-01
3883,5.989742e-01
3884,5.989802e-01
3885,5.989737e-01
3886,5.989725e-01
3887,5.989736e-01
3888,5.989767e-01
3889,5.989763e-01
3890,5.989792e-01
3891,5.989783e-01
3892,5.989779e-01
3893,5.989761e-01
3894,5.989769e-01
3895,5.989744e-01
3896,5.989846e-01
3897,5.989754e-01
3898,5.989707e-01
3899,5.989684e-01
3900,5.989790e-01
3901,5.989669e-01
3902,5.989643e-01
3903,5.989633e-01
3904,5.989734e-01
